decision_month,asset,block,actual_return,base_forecast,full_forecast,full_forecast_available,base_squared_error,full_squared_error,evidence_weight_used
2007-08,KODEX200,technical,-0.016444792482380732,0.021075960620488575,0.021075960620488575,False,0.0014078069134064767,0.0014078069134064767,0.0
2007-08,KODEX200,fundamental,-0.016444792482380732,0.021075960620488575,0.021075960620488575,False,0.0014078069134064767,0.0014078069134064767,0.0
2007-08,BOND,stress_recovery,-0.0021596244131455444,0.0037730879261967526,0.0037730879261967526,False,3.519707570138435e-05,3.519707570138435e-05,0.0
2007-08,BOND,credit,-0.0021596244131455444,0.0037730879261967526,0.0037730879261967526,False,3.519707570138435e-05,3.519707570138435e-05,0.0
2007-08,BOND,technical,-0.0021596244131455444,0.0037730879261967526,0.0037730879261967526,False,3.519707570138435e-05,3.519707570138435e-05,0.0
2007-08,GLD,stress_recovery,0.02538569387966172,0.006252349403210747,0.006252349403210747,False,0.00036608487085453695,0.00036608487085453695,0.0
2007-08,GLD,credit,0.02538569387966172,0.006252349403210747,0.006252349403210747,False,0.00036608487085453695,0.00036608487085453695,0.0
2007-08,GLD,technical,0.02538569387966172,0.006252349403210747,0.006252349403210747,False,0.00036608487085453695,0.00036608487085453695,0.0
2007-08,USO,stress_recovery,-0.03735934742450142,-0.007935895041738382,-0.007935895041738382,False,0.000865739550120724,0.000865739550120724,0.0
2007-08,USO,credit,-0.03735934742450142,-0.007935895041738382,-0.007935895041738382,False,0.000865739550120724,0.000865739550120724,0.0
2007-08,USO,technical,-0.03735934742450142,-0.007935895041738382,-0.007935895041738382,False,0.000865739550120724,0.000865739550120724,0.0
2007-09,KODEX200,stress_recovery,0.03670801206838781,0.01886885749679038,0.01886885749679038,False,0.0003182354358293454,0.0003182354358293454,0.0
2007-09,KODEX200,credit,0.03670801206838781,0.01886885749679038,0.01886885749679038,False,0.0003182354358293454,0.0003182354358293454,0.0
2007-09,KODEX200,technical,0.03670801206838781,0.01886885749679038,0.01886885749679038,False,0.0003182354358293454,0.0003182354358293454,0.0
2007-09,KODEX200,fundamental,0.03670801206838781,0.01886885749679038,0.01886885749679038,False,0.0003182354358293454,0.0003182354358293454,0.0
2007-09,BOND,stress_recovery,0.0025406982215112617,0.0034241048474119118,0.0034241048474119118,False,7.804072666851712e-07,7.804072666851712e-07,0.0
2007-09,BOND,credit,0.0025406982215112617,0.0034241048474119118,0.0034241048474119118,False,7.804072666851712e-07,7.804072666851712e-07,0.0
2007-09,BOND,technical,0.0025406982215112617,0.0034241048474119118,0.0034241048474119118,False,7.804072666851712e-07,7.804072666851712e-07,0.0
