signal_month,Model,p_h1,p_h3,p_h6,p_current
2017-01,TVTP-HMM,0.08000000000000002,0.08000000000000002,0.08000000000000002,0.01
2017-02,TVTP-HMM,0.07938931297709924,0.07938931297709924,0.07938931297709924,0.01
2017-03,TVTP-HMM,0.0787878787878788,0.0787878787878788,0.0787878787878788,0.01
2017-04,TVTP-HMM,0.07819548872180451,0.07819548872180451,0.07819548872180451,0.01
2017-05,TVTP-HMM,0.07761194029850747,0.07761194029850747,0.07761194029850747,0.01
2017-06,TVTP-HMM,0.07703703703703704,0.07703703703703704,0.07703703703703704,0.01
2017-07,TVTP-HMM,0.07647058823529412,0.07647058823529412,0.07647058823529412,0.01
2017-08,TVTP-HMM,0.07737226277372264,0.07737226277372264,0.07737226277372264,0.01
2017-09,TVTP-HMM,0.07681159420289856,0.07681159420289856,0.07681159420289856,0.01
2017-10,TVTP-HMM,0.0762589928057554,0.0762589928057554,0.0762589928057554,0.01
2017-11,TVTP-HMM,0.07714285714285715,0.07714285714285715,0.07714285714285715,0.01
2017-12,TVTP-HMM,0.07659574468085106,0.07659574468085106,0.07659574468085106,0.01
2018-01,TVTP-HMM,0.07605633802816902,0.07605633802816902,0.07605633802816902,0.01
2018-02,TVTP-HMM,0.8769230769230769,0.8769230769230769,0.8769230769230769,0.99
2018-03,TVTP-HMM,0.8763888888888889,0.8763888888888889,0.0763888888888889,0.01
2018-04,TVTP-HMM,0.0763888888888889,0.0763888888888889,0.8763888888888889,0.99
2018-05,TVTP-HMM,0.8763888888888889,0.8763888888888889,0.8763888888888889,0.01
2018-06,TVTP-HMM,0.8763888888888378,0.8763888888887865,0.0763888888890423,0.01
2018-07,TVTP-HMM,0.07777777777777778,0.07777777777777778,0.07777777777777778,0.01
2018-08,TVTP-HMM,0.07777777777777778,0.07777777777777778,0.07777777777777778,0.01
2018-09,TVTP-HMM,0.07777777777777778,0.07777777777777778,0.07777777777777778,0.01
2018-10,TVTP-HMM,0.8777777777777778,0.8777777777777778,0.8777777777777778,0.99
2018-11,TVTP-HMM,0.07777777777777778,0.07777777777777778,0.07777777777777778,0.99
2018-12,TVTP-HMM,0.8791666666666667,0.8791666666666667,0.8791666666666667,0.01
2019-01,TVTP-HMM,0.8777777777777778,0.8777777777777778,0.8777777777777778,0.99
2019-02,TVTP-HMM,0.8791666666666667,0.8791666666666667,0.07916666666666666,0.01
2019-03,TVTP-HMM,0.08055555555555556,0.08055555555555556,0.8805555555555556,0.99
2019-04,TVTP-HMM,0.08055555555555556,0.08055555555555556,0.8805555555555556,0.99
2019-05,TVTP-HMM,0.8819444444444445,0.8819444444444445,0.8819444444444445,0.99
2019-06,TVTP-HMM,0.08194444444444444,0.08194444444444444,0.8819444444444445,0.99
2019-07,TVTP-HMM,0.8833333333333334,0.8833333333333334,0.08333333333333334,0.01
2019-08,TVTP-HMM,0.8833333296884672,0.8833333296884666,0.8833333296884663,0.99
2019-09,TVTP-HMM,0.08333333333333334,0.08333333333333334,0.8833333333333334,0.99
2019-10,TVTP-HMM,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.01
2019-11,TVTP-HMM,0.08194539743143377,0.08194539743029854,0.08194539743029854,0.01
2019-12,TVTP-HMM,0.08055555555956345,0.08055555555956345,0.8805555555515479,0.99
2020-01,TVTP-HMM,0.880555476167941,0.8805507361820387,0.8805507361820386,0.016472501276176058
2020-02,TVTP-HMM,0.8819444444444443,0.8819444444444443,0.8819444444444443,0.99
2020-03,TVTP-HMM,0.8833333333333334,0.8833333333333334,0.8833333333333334,0.99
2020-04,TVTP-HMM,0.8833333333333306,0.8833333333333252,0.8833333333333169,0.99
2020-05,TVTP-HMM,0.8819444444342583,0.8819444444342583,0.8819444444342583,0.99
2020-06,TVTP-HMM,0.8805555555555448,0.8805555555555555,0.8805555555555555,0.98312543570207
2020-07,TVTP-HMM,0.8791666666666667,0.8791666666666667,0.8791666666666667,0.99
2020-08,TVTP-HMM,0.8777777777777778,0.8777777777777778,0.8777777777777778,0.99
2020-09,TVTP-HMM,0.8777719704197047,0.8777719667585295,0.8777719667585278,0.99
2020-10,TVTP-HMM,0.8777777777777775,0.8777777777777775,0.8777777777777775,0.99
2020-11,TVTP-HMM,0.09313802411089128,0.09294430037047986,0.09294427383364469,0.01
2020-12,TVTP-HMM,0.07638888889430433,0.07638888889430433,0.07638888889430433,0.01
2021-01,TVTP-HMM,0.0763888888888889,0.0763888888888889,0.0763888888888889,0.01
2021-02,TVTP-HMM,0.07500000000000001,0.07500000000000001,0.07500000000000001,0.01
2021-03,TVTP-HMM,0.21945297305695038,0.19844419387613077,0.19774617798347321,0.01
2021-04,TVTP-HMM,0.0802019588888525,0.08036848495326224,0.08036848911546876,0.04661230626431863
2021-05,TVTP-HMM,0.863832218351537,0.8621457433291511,0.0922765244927348,0.013548987007268969
2021-06,TVTP-HMM,0.7366615685647278,0.7366615151329226,0.21611638385087809,0.17465916833323747
2021-07,TVTP-HMM,0.07777777777779124,0.07777777777779124,0.8777777777777642,0.99
2021-08,TVTP-HMM,0.8791666666666667,0.8791666666666667,0.07916666666666666,0.01
2021-09,TVTP-HMM,0.08055555555555556,0.08055555555555556,0.8805555555555556,0.99
2021-10,TVTP-HMM,0.8805555555555556,0.8805555555555556,0.08055555555555556,0.01
2021-11,TVTP-HMM,0.08194444444444444,0.08194444444444444,0.8819444444444445,0.99
2021-12,TVTP-HMM,0.08194444444444444,0.08194444444444444,0.08194444444444444,0.01
2022-01,TVTP-HMM,0.08197652925788629,0.08197652925788629,0.8819123596310027,0.99
2022-02,TVTP-HMM,0.8833333333333336,0.8833333333333336,0.8833333333333336,0.01
2022-03,TVTP-HMM,0.08333333333333334,0.08333333333333334,0.08333333333333334,0.99
2022-04,TVTP-HMM,0.08472222222222223,0.08472222222222223,0.08472222222222223,0.01
2022-05,TVTP-HMM,0.08472222222222223,0.08472222222222223,0.08472222222222223,0.01
2022-06,TVTP-HMM,0.8861111111111107,0.8861111111111107,0.8861111111111107,0.99
2022-07,TVTP-HMM,0.08611111111111112,0.08611111111111112,0.08611111111111112,0.99
2022-08,TVTP-HMM,0.8861111111111112,0.8861111111111112,0.8861111111111112,0.99
2022-09,TVTP-HMM,0.8875000000000001,0.8875000000000001,0.8875000000000001,0.99
2022-10,TVTP-HMM,0.8875000000000001,0.8875000000000001,0.8875000000000001,0.99
2022-11,TVTP-HMM,0.8875000000000001,0.8875000000000001,0.8875000000000001,0.99
2022-12,TVTP-HMM,0.8888888703628757,0.8888888703628757,0.8888888703628757,0.99
2023-01,TVTP-HMM,0.888888888888889,0.888888888888889,0.888888888888889,0.99
2023-02,TVTP-HMM,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.01
2023-03,TVTP-HMM,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.01
2023-04,TVTP-HMM,0.08889804370368212,0.08889804370368212,0.08889804370368212,0.01
2023-05,TVTP-HMM,0.08750000000000001,0.08750000000000001,0.08750000000000001,0.01
2023-06,TVTP-HMM,0.08750000000000001,0.08750000000000001,0.08750000000000001,0.01
2023-07,TVTP-HMM,0.6475412539235914,0.5299441440384459,0.3781522610891262,0.01
2023-08,TVTP-HMM,0.8875000000000001,0.8875000000000001,0.8875000000000001,0.99
2023-09,TVTP-HMM,0.08750000000000001,0.08750000000000001,0.08750000000000001,0.01
2023-10,TVTP-HMM,0.888888888888889,0.888888888888889,0.888888888888889,0.99
2023-11,TVTP-HMM,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.01
2023-12,TVTP-HMM,0.8875000000000001,0.8875000000000001,0.8875000000000001,0.01
2024-01,TVTP-HMM,0.888888888888889,0.888888888888889,0.888888888888889,0.99
2024-02,TVTP-HMM,0.08888888889143576,0.08888888889143576,0.08888888889143576,0.01
2024-03,TVTP-HMM,0.08750000000000001,0.08750000000000001,0.08750000000000001,0.01
2024-04,TVTP-HMM,0.08750000004924567,0.08750000004924567,0.08750000004924567,0.01
2024-05,TVTP-HMM,0.8844754276654518,0.8844754276654518,0.8844754276654518,0.99
2024-06,TVTP-HMM,0.8874999999999642,0.8874999999999642,0.8874999999999642,0.99
2024-07,TVTP-HMM,0.8875000000000001,0.8875000000000001,0.8875000000000001,0.99
2024-08,TVTP-HMM,0.08888888888888889,0.08888888888888889,0.08888888888888889,0.01
2024-09,TVTP-HMM,0.8902777777777778,0.8902777777777778,0.8902777777777778,0.99
2024-10,TVTP-HMM,0.09027871546335771,0.09027777777777779,0.09027777777777779,0.99
2024-11,TVTP-HMM,0.8916666666666667,0.8916666666666667,0.8916666666666667,0.99
2024-12,TVTP-HMM,0.8930555555555556,0.8930555555555556,0.8930555555555556,0.99
2025-01,TVTP-HMM,0.8916666666666667,0.8916666666666667,0.8916666666666667,0.99
2025-02,TVTP-HMM,0.8916666666666667,0.8916666666666667,0.8916666666666667,0.99
2025-03,TVTP-HMM,0.8902672648177768,0.8902672648177768,0.8902672648177768,0.99
2025-04,TVTP-HMM,0.888888888888889,0.888888888888889,0.888888888888889,0.99
2025-05,TVTP-HMM,0.888888888888889,0.888888888888889,0.888888888888889,0.99
2025-06,TVTP-HMM,0.8875000000000001,0.8875000000000001,0.8875000000000001,0.01
2025-07,TVTP-HMM,0.8875000000000001,0.8875000000000001,0.8875000000000001,0.99
2025-08,TVTP-HMM,0.888888888888889,0.888888888888889,0.888888888888889,0.99
2025-09,TVTP-HMM,0.8888888882115852,0.8888863990448638,0.8888863990448638,0.01
2025-10,TVTP-HMM,0.888888888888889,0.888888888888889,0.888888888888889,0.01
2025-11,TVTP-HMM,0.8902777630635361,0.8902777777777778,0.8902777777777778,0.99
2025-12,TVTP-HMM,0.8888888888888559,0.8888888888888888,0.8888888888888888,0.99
2026-01,TVTP-HMM,0.887399589514335,0.8874999999984183,0.8875000000000001,0.01
2026-02,TVTP-HMM,0.08750000000000001,0.08750000000000001,0.08750000000000001,0.01
2026-03,TVTP-HMM,0.18644999928303368,0.3472984216149297,0.522227898336677,0.01
2026-04,TVTP-HMM,0.08750000000122876,0.08750000000368627,0.08750000000737254,0.01
2026-05,TVTP-HMM,0.08750000000000001,0.08750000000000001,0.08750000000000001,0.01
2026-06,TVTP-HMM,0.08611111111111112,0.08611111111111112,0.08611111111111112,0.01
2026-07,TVTP-HMM,0.08750000000000001,0.08750000000000001,0.08750000000000001,0.01
2011-04,CJM+LightGBM,0.4998021569560407,,,
2011-05,CJM+LightGBM,0.5083883152108988,,,
2011-06,CJM+LightGBM,0.6295700565393806,0.5032301043986438,,
2011-07,CJM+LightGBM,0.5031075745312097,0.48425830219372895,,
2011-08,CJM+LightGBM,0.5979899226290061,0.49989525766543336,,
2011-09,CJM+LightGBM,0.6013173399755158,0.500919614859243,0.4618498921680558,
2011-10,CJM+LightGBM,0.3292400659582055,0.4999574400182439,0.5029560761104411,
2011-11,CJM+LightGBM,0.49957386735632797,0.5000676368246603,0.48289823108717284,
2011-12,CJM+LightGBM,0.4394436997840969,0.527979924123114,0.5057783932529838,
2012-01,CJM+LightGBM,0.49905791392052984,0.4932152691755647,0.5012337769007328,
2012-02,CJM+LightGBM,0.479343291721557,0.465728205844298,0.535474287508055,
2012-03,CJM+LightGBM,0.3428773835589303,0.5131257596925334,0.5000129312794712,
2012-04,CJM+LightGBM,0.45610968231319415,0.5000044392460187,0.500008850379887,
2012-05,CJM+LightGBM,0.4998630770129661,0.4998133517258194,0.499226722553587,
2012-06,CJM+LightGBM,0.4789211679523432,0.4974086401260827,0.49930323618327743,
2012-07,CJM+LightGBM,0.5003506622713974,0.5002331269173872,0.49960923789153683,
2012-08,CJM+LightGBM,0.5002344691141978,0.5135787848883505,0.5000217282260847,
2012-09,CJM+LightGBM,0.49360618533925266,0.4722206490081588,0.5000000006230387,
2012-10,CJM+LightGBM,0.5001265029494428,0.5000545298278473,0.5000481586349008,
2012-11,CJM+LightGBM,0.5002957342978699,0.4989692242704179,0.499514131614257,
2012-12,CJM+LightGBM,0.5000906218635622,0.50011318471364,0.5000270506939507,
2013-01,CJM+LightGBM,0.5001383080868177,0.5009624551682075,0.5000748166133271,
2013-02,CJM+LightGBM,0.49771162176342276,0.49449889412177594,0.4999962447754759,
2013-03,CJM+LightGBM,0.49878869830140027,0.48875969413458925,0.5002350232748688,
2013-04,CJM+LightGBM,0.49998046425685044,0.5,0.5000775731983832,
2013-05,CJM+LightGBM,0.5007907003426949,0.4999717853721288,0.49998138501988804,
2013-06,CJM+LightGBM,0.5018920967225126,0.5000150687398682,0.49996506368873245,
2013-07,CJM+LightGBM,0.4995690756074856,0.5,0.48933374524230233,
2013-08,CJM+LightGBM,0.4998347357196852,0.5000631483928121,0.4930644859920133,
2013-09,CJM+LightGBM,0.49825479303662024,0.44654995799910596,0.5024910457887223,
2013-10,CJM+LightGBM,0.48675775516387865,0.5000090484054276,0.5125134887442756,
2013-11,CJM+LightGBM,0.5691524336863921,0.5047868311181368,0.5296212937044649,
2013-12,CJM+LightGBM,0.5201932145471769,0.4983303502463951,0.500498907567737,
2014-01,CJM+LightGBM,0.537297021227388,0.499423482051156,0.49989132978409656,
2014-02,CJM+LightGBM,0.49935817802945415,0.4704514202622064,0.5015456079670882,
2014-03,CJM+LightGBM,0.5062114526867288,0.5000512116692338,0.5029793728152536,
2014-04,CJM+LightGBM,0.5352355696220836,0.49942148664186964,0.4999500914113604,
2014-05,CJM+LightGBM,0.5689326862372537,0.5014844851646739,0.5002996554879663,
2014-06,CJM+LightGBM,0.5479098493235103,0.5001788467955013,0.49998656880755526,
2014-07,CJM+LightGBM,0.4985307767533148,0.4967897363069228,0.5000367873862371,
2014-08,CJM+LightGBM,0.4970729148620802,0.631891826506994,0.4999957141530065,
2014-09,CJM+LightGBM,0.5663704545311654,0.5114866672259871,0.49684426295907713,
2014-10,CJM+LightGBM,0.5022891091621627,0.5043178152232345,0.49787520219472275,
2014-11,CJM+LightGBM,0.4493724663611178,0.5356595470547816,0.4978983070155797,
2014-12,CJM+LightGBM,0.5176376615277783,0.5469105588484311,0.5,
2015-01,CJM+LightGBM,0.3978940606143394,0.5000130248296357,0.5000080030517204,
2015-02,CJM+LightGBM,0.4968309497671706,0.49118569245945204,0.5000439422907229,
2015-03,CJM+LightGBM,0.5057871059563981,0.5023159852730452,0.5000108293874084,
2015-04,CJM+LightGBM,0.400408254502546,0.4760583768423825,0.5000281721740455,
2015-05,CJM+LightGBM,0.49655046369122186,0.5003265383437773,0.49997121443695297,
2015-06,CJM+LightGBM,0.49958250393538806,0.4862657338717339,0.49999999987346566,
2015-07,CJM+LightGBM,0.49778516515761884,0.502452940246227,0.5000161015998222,
2015-08,CJM+LightGBM,0.49996588240354867,0.49952194031412606,0.4997810316919604,
2015-09,CJM+LightGBM,0.4999999998863871,0.49964920410804475,0.49973353073755716,
2015-10,CJM+LightGBM,0.49388125117668924,0.49936609851527397,0.4999003198026311,
2015-11,CJM+LightGBM,0.49992371747587455,0.4980367605311186,0.500274493643476,
2015-12,CJM+LightGBM,0.5001204062683341,0.500132596085963,0.5000055981864332,
2016-01,CJM+LightGBM,0.5001653659036165,0.5000817687662368,0.5000812546388588,
2016-02,CJM+LightGBM,0.5000378149960009,0.4998640601122178,0.5000158475917291,
2016-03,CJM+LightGBM,0.49827733399200813,0.4998956568025128,0.4988321728020082,
2016-04,CJM+LightGBM,0.4998987319798945,0.5000241984506985,0.5029883051319464,
2016-05,CJM+LightGBM,0.49997288182246113,0.5000167559830062,0.5000222305280806,
2016-06,CJM+LightGBM,0.5000129910134914,0.500136529378264,0.499601737705106,
2016-07,CJM+LightGBM,0.500032748398929,0.5000865128483198,0.5739034211376579,
2016-08,CJM+LightGBM,0.4986893610482888,0.5002402050289955,0.47890537604822175,
2016-09,CJM+LightGBM,0.49993250153000973,0.49999278538540703,0.47504898482358043,
2016-10,CJM+LightGBM,0.49990766523469443,0.49996343296351103,0.5689101157897537,
2016-11,CJM+LightGBM,0.4999762082408241,0.4999999994368449,0.6696662906300022,
2016-12,CJM+LightGBM,0.49997463643335793,0.5000685498359381,0.6621195241166378,
2017-01,CJM+LightGBM,0.4994268051600142,0.4999999998875093,0.5181287151306364,
2017-02,CJM+LightGBM,0.5000000001536538,0.5035956593571098,0.5908571921887296,
2017-03,CJM+LightGBM,0.5078076694535886,0.4999894672034828,0.45375905717364645,
2017-04,CJM+LightGBM,0.4994820783142797,0.4999051690591757,0.49987760362286576,
2017-05,CJM+LightGBM,0.5,0.5000031282707317,0.4489519065883576,
2017-06,CJM+LightGBM,0.5000235010468517,0.5000559124757967,0.46762814657820867,
2017-07,CJM+LightGBM,0.499652047622307,0.49968230026642374,0.4889690321961708,
2017-08,CJM+LightGBM,0.500318628671066,0.49950394524888486,0.5206290060695451,
2017-09,CJM+LightGBM,0.5002511771806045,0.49974859229356544,0.5217605836877793,
2017-10,CJM+LightGBM,0.4996619395596625,0.499522602190331,0.5014792438100298,
2017-11,CJM+LightGBM,0.5002438530537208,0.4982070539369137,0.4921479772320801,
2017-12,CJM+LightGBM,0.5000526573405398,0.48865466929498474,0.5135538570123437,
2018-01,CJM+LightGBM,0.5005707414491091,0.4194143091222202,0.49996989096831573,
2018-02,CJM+LightGBM,0.4999650449010592,0.48563573775812213,0.5352359668109594,
2018-03,CJM+LightGBM,0.4999600940088597,0.5854184504409297,0.505685777790914,
2018-04,CJM+LightGBM,0.4994701520732769,0.5118134401128439,0.49873820246793055,
2018-05,CJM+LightGBM,0.49994371997339127,0.4997542440183895,0.49985063414080894,
2018-06,CJM+LightGBM,0.4999760228916991,0.4964244632188894,0.5194752874255611,
2018-07,CJM+LightGBM,0.49883631270846435,0.5490621661002681,0.5244140803755984,
2018-08,CJM+LightGBM,0.5000551697223072,0.5488719062967519,0.4999703950686858,
2018-09,CJM+LightGBM,0.5000110906439,0.5322857574188721,0.5002910001864157,
2018-10,CJM+LightGBM,0.5000634080971254,0.44202230513926893,0.500098888681052,
2018-11,CJM+LightGBM,0.5005325965834083,0.5216855965567939,0.5000643407782672,
2018-12,CJM+LightGBM,0.49982448173514693,0.6146473852998162,0.5000046825352871,
2019-01,CJM+LightGBM,0.4974459165641592,0.6727036017965915,0.4999171013124492,
2019-02,CJM+LightGBM,0.49803659759728025,0.5248758251060657,0.5002212207287949,
2019-03,CJM+LightGBM,0.5053652053560771,0.6555540925587537,0.5001420211141877,
2019-04,CJM+LightGBM,0.49980707041825095,0.36159374444558073,0.4992477556028661,
2019-05,CJM+LightGBM,0.5002428689950845,0.4948086589084736,0.5026634227916114,
2019-06,CJM+LightGBM,0.5050154027150934,0.5121582612239993,0.49962267960838247,
2019-07,CJM+LightGBM,0.49998826303451915,0.490114257667226,0.5651661694011898,
2019-08,CJM+LightGBM,0.5000137121855537,0.4815509993012905,0.5450130376190653,
2019-09,CJM+LightGBM,0.4998923913523523,0.48859901040184656,0.5083312980678686,
2019-10,CJM+LightGBM,0.5186171979960184,0.4893785861331353,0.5001843900846261,
2019-11,CJM+LightGBM,0.4998013935250758,0.4913068326250818,0.50021685858277,
2019-12,CJM+LightGBM,0.44133544775837963,0.45557469312315263,0.44255036526235797,
2020-01,CJM+LightGBM,0.499880967743382,0.5100383839161396,0.4560725603699603,
2020-02,CJM+LightGBM,0.3422041719354534,0.4940265465664042,0.5000926331110036,
2020-03,CJM+LightGBM,0.4999380778784269,0.49989291387497037,0.499274796040422,
2020-04,CJM+LightGBM,0.49989808540390773,0.4998056451963041,0.5002301815585073,
2020-05,CJM+LightGBM,0.5100717721102769,0.5001035892414218,0.4884426213445898,
2020-06,CJM+LightGBM,0.5048435817256769,0.5002155201492116,0.4998118175557077,
2020-07,CJM+LightGBM,0.5001542509680744,0.5002015489880726,0.5698006009757278,
2020-08,CJM+LightGBM,0.49972603788360576,0.5002473155386542,0.39454635543673294,
2020-09,CJM+LightGBM,0.4883751566149718,0.4998991033707193,0.5985979208011435,
2020-10,CJM+LightGBM,0.4822696755712405,0.49992518862651203,0.4398590222593789,
2020-11,CJM+LightGBM,0.5011300672428053,0.500061906076764,0.6751819053436325,
2020-12,CJM+LightGBM,0.5088422381094543,0.5000318885089582,0.41521450408364574,
2021-01,CJM+LightGBM,0.4954562224000585,0.5091306287727754,0.5513720039415195,
2021-02,CJM+LightGBM,0.4896822179333689,0.4977117209749524,0.5025694484336268,
2021-03,CJM+LightGBM,0.48883381835478357,0.498954447465183,0.4980134878451781,
2021-04,CJM+LightGBM,0.5024444560434849,0.50111832904212,0.33672009193533065,
2021-05,CJM+LightGBM,0.5000160833155814,0.4758051872376245,0.29160129642943683,
2021-06,CJM+LightGBM,0.49998284601259146,0.5012254214122202,0.5,
2021-07,CJM+LightGBM,0.49997375336927646,0.5020561764127996,0.49999642694360485,
2021-08,CJM+LightGBM,0.49985975608108824,0.49962689284744105,0.7147010778456452,
2021-09,CJM+LightGBM,0.5001306154374251,0.4995493487863512,0.5006974575042948,
2021-10,CJM+LightGBM,0.500088470270131,0.49970216382105126,0.5002963462444147,
2021-11,CJM+LightGBM,0.499952116738872,0.5022857513670095,0.5010919696971236,
2021-12,CJM+LightGBM,0.5003255307799837,0.4987939704894702,0.5004804458119285,
2022-01,CJM+LightGBM,0.49998898851860896,0.505392000625925,0.49983211852140064,
2022-02,CJM+LightGBM,0.5000249907176176,0.5,0.4996987302013524,
2022-03,CJM+LightGBM,0.5000876001406589,0.49993557228418006,0.49938497307907387,
2022-04,CJM+LightGBM,0.49885497690587505,0.5000253770556229,0.5012276474336528,
2022-05,CJM+LightGBM,0.49925787752797113,0.500014123789407,0.5009807864683749,
2022-06,CJM+LightGBM,0.4999130737198415,0.5000691666461093,0.5059067779265736,
2022-07,CJM+LightGBM,0.49993558143026307,0.5000305302242531,0.500830704232264,
2022-08,CJM+LightGBM,0.49902102019370126,0.50000726378258,0.49967711844541723,
2022-09,CJM+LightGBM,0.49906159116088483,0.4999059402471981,0.49941810802841125,
2022-10,CJM+LightGBM,0.4999449560665407,0.5005447199063693,0.4995393093021267,
2022-11,CJM+LightGBM,0.4999284529228158,0.5005783991406211,0.5029960017570072,
2022-12,CJM+LightGBM,0.49993306489486117,0.4998013874375773,0.47508709451327313,
2023-01,CJM+LightGBM,0.4280714726074144,0.49999275139049343,0.4920679060680604,
2023-02,CJM+LightGBM,0.44394617154582494,0.49993118447982204,0.49189912741398734,
2023-03,CJM+LightGBM,0.5324947718403968,0.5004153821240159,0.5006099317383664,
2023-04,CJM+LightGBM,0.520551479223891,0.5009271648702975,0.5005762886731928,
2023-05,CJM+LightGBM,0.5003132869062373,0.5010547656843877,0.49988318269172405,
2023-06,CJM+LightGBM,0.5002338689323964,0.5006111857169478,0.5009252988454403,
2023-07,CJM+LightGBM,0.5013347853336767,0.4991834584323116,0.5002703758814373,
2023-08,CJM+LightGBM,0.5079899562902412,0.4983183369130656,0.5002703758814373,
2023-09,CJM+LightGBM,0.5000112256478915,0.49620437026970654,0.5000012477173704,
2023-10,CJM+LightGBM,0.5951030382270182,0.49937826946466524,0.49981488610882446,
2023-11,CJM+LightGBM,0.4997260233116939,0.4999042274325495,0.4991384459748227,
2023-12,CJM+LightGBM,0.5000184125363195,0.4999202269864766,0.5000136305926964,
2024-01,CJM+LightGBM,0.5,0.49999527838928054,0.4995281019774542,
2024-02,CJM+LightGBM,0.4997824744781937,0.5001478083510774,0.49670276635655247,
2024-03,CJM+LightGBM,0.4999664794957039,0.49875436165618314,0.5094546971875942,
2024-04,CJM+LightGBM,0.5350884784983183,0.5005360077398716,0.5051282370974095,
2024-05,CJM+LightGBM,0.5007032901596047,0.5024621107767447,0.5013242624803654,
2024-06,CJM+LightGBM,0.5001936435214268,0.4998354309574826,0.5001576552793836,
2024-07,CJM+LightGBM,0.501066000499523,0.5000193910163001,0.5000419378407368,
2024-08,CJM+LightGBM,0.49682532133493296,0.4999852784558164,0.4989526509393509,
2024-09,CJM+LightGBM,0.5028429031359397,0.5000090517180852,0.5068913647122649,
2024-10,CJM+LightGBM,0.4470211039332786,0.5002175664390872,0.5000058248365138,
2024-11,CJM+LightGBM,0.48216977231566116,0.5000194787520935,0.49993326999390686,
2024-12,CJM+LightGBM,0.4998996094827749,0.49967381649360504,0.5004347933095141,
2025-01,CJM+LightGBM,0.5000045370835501,0.5000239524355319,0.5140809501582053,
2025-02,CJM+LightGBM,0.5004895150126538,0.5070353681658125,0.5074603636041165,
2025-03,CJM+LightGBM,0.500513676001697,0.47267270903694963,0.5044690162625328,
2025-04,CJM+LightGBM,0.4807188777328988,0.40608955386307477,0.5172676042316462,
2025-05,CJM+LightGBM,0.509049806853424,0.5353255314495932,0.49866049768286996,
2025-06,CJM+LightGBM,0.49894456657812314,0.5032951405535223,0.5003594148110102,
2025-07,CJM+LightGBM,0.4920057487092423,0.3978274561980491,0.49973382896157564,
2025-08,CJM+LightGBM,0.5119754454429084,0.47252684029806796,0.5003746443618337,
2025-09,CJM+LightGBM,0.4969006088758273,0.4142686219766344,0.4919356081173953,
2025-10,CJM+LightGBM,0.5460465966785703,0.4965924363760094,0.5,
2025-11,CJM+LightGBM,0.47328148519740465,0.4917643779051711,0.5003262921588628,
2025-12,CJM+LightGBM,0.48112741929957326,0.43022333881097174,0.5000445244729163,
2026-01,CJM+LightGBM,0.4961625394606388,0.39821222057635336,0.4795931061958289,
2026-02,CJM+LightGBM,0.5137855405414068,0.4568778138773002,0.5002593481241278,
2026-03,CJM+LightGBM,0.4855983735496159,0.4986194996951523,0.49959776206871026,
2026-04,CJM+LightGBM,0.5607332093645225,0.5163353082040243,0.49940484890752534,
2026-05,CJM+LightGBM,0.515692339426515,0.657653342014675,0.5004509916984097,
2026-06,CJM+LightGBM,0.5447304051938485,0.5141351495113152,0.5001991237870773,
2026-07,CJM+LightGBM,0.5048945003875328,0.6126964723520341,0.4973087865685601,
