Stage,Name,tail_threshold,breadth_threshold,early_scale,confirmed_scale,recovery_relief,right_tail_relief,panic_relief,max_risk_transfer,rebalance_band,oil_cut_deflation,oil_cut_inflation,bond_share_deflation,bond_share_inflation,financing_rate,Cal_CAGR,Cal_CAGRDelta,Cal_Sharpe,Cal_SharpeDelta,Cal_MDD,Cal_MDDDelta,Cal_Calmar,Cal_CalmarDelta,Validation_CAGR,Validation_CAGRDelta,Validation_Sharpe,Validation_SharpeDelta,Validation_MDD,Validation_MDDDelta,Validation_Calmar,Validation_CalmarDelta,MultiObjectiveScore,StrictAllThree,RetentionGate,Selected
allocation,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.45_rb0.20_od1.00_oi0.25_bd0.75_bi0.25,0.5,0.25,0.0,0.0,0.75,0.5,0.25,0.45,0.2,1.0,0.25,0.75,0.25,0.04,0.1951456301516814,-0.0007934007883190208,1.1225204514926836,-0.0018605686893897744,-0.12959010175732155,-2.1040617830259123e-06,1.5058683302612355,-0.006146936772605249,0.028339952497213883,-0.0021784650894001167,0.3862179273913667,-0.02708638790989837,-0.1066587081626732,-2.7255873469189673e-05,0.2657068793106935,-0.020497771675794696,-0.9820652828056226,False,False,False
allocation,tt0.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.45_rb0.25_od1.00_oi0.25_bd0.75_bi0.25,0.5,0.25,0.0,0.0,0.75,0.5,0.25,0.45,0.25,1.0,0.25,0.75,0.25,0.04,0.19599008990762767,5.105896762724882e-05,1.1240871215234456,-0.0002938986586278336,-0.12959010175732155,-2.1040617830259123e-06,1.512384721131332,0.0003694540974912286,0.028339952497213883,-0.0021784650894001167,0.3862179273913667,-0.02708638790989837,-0.1066587081626732,-2.7255873469189673e-05,0.2657068793106935,-0.020497771675794696,-0.9531204387531561,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.25_rb0.15_od1.00_oi1.00_bd0.00_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.25,0.15,1.0,1.0,0.0,0.0,0.04,0.19490577332196835,-0.0010332576180320796,1.1192316709928531,-0.005149349189220276,-0.12960424667639625,-1.624898085772486e-05,1.503853294318518,-0.008161972715322596,0.028602282831578174,-0.0019161347550358254,0.38944717762575165,-0.023857137675513396,-0.10672816857305656,-9.671628385254927e-05,0.2679918826865244,-0.018212768299963766,-0.9000192326672283,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.25_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.25,0.2,1.0,1.0,0.0,0.0,0.04,0.19511315213661495,-0.0008258788033854714,1.1208570170740157,-0.0035240031080576717,-0.12960424667639636,-1.6248980857835882e-05,1.5054533870621165,-0.006561879971724194,0.028602282831578174,-0.0019161347550358254,0.38944717762575165,-0.023857137675513396,-0.10672816857305656,-9.671628385254927e-05,0.2679918826865244,-0.018212768299963766,-0.8867080318952527,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.25_rb0.25_od1.00_oi1.00_bd0.00_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.25,0.25,1.0,1.0,0.0,0.0,0.04,0.19450316964433068,-0.0014358612956697492,1.1191894405179512,-0.005191579664122203,-0.12960424667639636,-1.6248980857835882e-05,1.5007468862496292,-0.011268380784211551,0.028602282831578174,-0.0019161347550358254,0.38944717762575165,-0.023857137675513396,-0.10672816857305656,-9.671628385254927e-05,0.2679918826865244,-0.018212768299963766,-0.9102954769826823,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.35_rb0.15_od1.00_oi1.00_bd0.00_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.35,0.15,1.0,1.0,0.0,0.0,0.04,0.1959608949219842,2.186398198378292e-05,1.1287065282614532,0.004325508079379814,-0.12958799769553841,1.1102230246251565e-16,1.512183986223679,0.0001687191898382956,0.029759902582142894,-0.0007585150044711053,0.40439541791296446,-0.008908897388300585,-0.10663163619635618,-1.8390715217364573e-07,0.27909074308249104,-0.00711390790399713,-0.2953856587139281,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.35_rb0.25_od1.00_oi1.00_bd0.00_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.35,0.25,1.0,1.0,0.0,0.0,0.04,0.19659752971345212,0.0006584987734516989,1.1272269432415727,0.002845923059499267,-0.12958799769553853,0.0,1.5170967466859828,0.005081479652142118,0.02870918300278813,-0.0018092345838258694,0.39156647803324324,-0.02173783726802181,-0.10663163619635618,-1.8390715217364573e-07,0.26923701095537705,-0.01696764003111112,-0.7389311584390118,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.45_rb0.15_od1.00_oi1.00_bd0.00_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.45,0.15,1.0,1.0,0.0,0.0,0.04,0.19482507653352021,-0.001113954406480211,1.1275863384446052,0.0032053182625317866,-0.12957293408836468,1.5063607173848581e-05,1.5035939249523795,-0.00842134208146117,0.02925511642354528,-0.0012633011630687196,0.39875616436152633,-0.014548150939738713,-0.10653511000077964,9.634228842436698e-05,0.27460539932169953,-0.011599251664788646,-0.521019311494012,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.45_rb0.20_od1.00_oi1.00_bd0.00_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.45,0.2,1.0,1.0,0.0,0.0,0.04,0.19544414443377778,-0.0004948865062226471,1.1260994677227327,0.001718447540659307,-0.12957293408836468,1.5063607173848581e-05,1.508371681237773,-0.0036435857960677165,0.03007209879414674,-0.0004463187924672596,0.40896642946829104,-0.004337885832974009,-0.10653511000077964,9.634228842436698e-05,0.2822740671495685,-0.003930583836919688,-0.15559754360263522,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.45_rb0.25_od1.00_oi1.00_bd0.00_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.45,0.25,1.0,1.0,0.0,0.0,0.04,0.1969859655361479,0.001046934596147464,1.12950061648784,0.005119596305766638,-0.12957293408836468,1.5063607173848581e-05,1.5202709340656717,0.008255667031831004,0.029761660647465993,-0.0007567569391480067,0.4051117402877633,-0.008192575013501735,-0.10653511000077964,9.634228842436698e-05,0.2793601156205517,-0.006844535365936488,-0.23521827006613233,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.25_rb0.15_od0.00_oi0.00_bd0.00_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.25,0.15,0.0,0.0,0.0,0.0,0.04,0.19560697034829388,-0.00033206059170654,1.1214363529492877,-0.002944667232785747,-0.12963916797540598,-5.117027986745182e-05,1.508857032971723,-0.003158234062117682,0.02794452193064023,-0.002573895655973768,0.3799437789052109,-0.03336053639605413,-0.10672816857305656,-9.671628385254927e-05,0.26182892767912447,-0.024375723307363706,-1.1921440103329215,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.25_rb0.20_od0.00_oi0.00_bd0.00_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.25,0.2,0.0,0.0,0.0,0.0,0.04,0.19532135629030267,-0.0006176746496977525,1.1207246058562406,-0.0036564143258328574,-0.12963916797540587,-5.1170279867340795e-05,1.50665388663523,-0.005361380398610782,0.02794452193064023,-0.002573895655973768,0.3799437789052109,-0.03336053639605413,-0.10672816857305656,-9.671628385254927e-05,0.26182892767912447,-0.024375723307363706,-1.2028430972479345,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.25_rb0.25_od0.00_oi0.00_bd0.00_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.25,0.25,0.0,0.0,0.0,0.0,0.04,0.19462582793468952,-0.0013132030053109034,1.1191902982027386,-0.005190721979334789,-0.12963916797540598,-5.117027986745182e-05,1.5012887769505914,-0.01072649008324933,0.02794452193064023,-0.002573895655973768,0.3799437789052109,-0.03336053639605413,-0.10672816857305656,-9.671628385254927e-05,0.26182892767912447,-0.024375723307363706,-1.2279028444057758,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.35_rb0.15_od0.00_oi0.00_bd0.00_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.35,0.15,0.0,0.0,0.0,0.0,0.04,0.19593771361073564,-1.317329264782785e-06,1.1250648809738122,0.0006838607917387662,-0.12963689421598734,-4.889652044881565e-05,1.5114348025361117,-0.0005804644977289719,0.02779904747016282,-0.0027193701164511808,0.37845211143031277,-0.03485220387095228,-0.10663163619635618,-1.8390715217364573e-07,0.2607016872457291,-0.025502963740759055,-1.2090853920083724,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.35_rb0.20_od0.00_oi0.00_bd0.00_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.35,0.2,0.0,0.0,0.0,0.0,0.04,0.196942859790731,0.0010038288507305815,1.1275945399976528,0.00321351981557938,-0.12963689421598745,-4.889652044892667e-05,1.5191883528357706,0.007173085801929879,0.02779904747016282,-0.0027193701164511808,0.37845211143031277,-0.03485220387095228,-0.10663163619635618,-1.8390715217364573e-07,0.2607016872457291,-0.025502963740759055,-1.171308442389288,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.35_rb0.25_od0.00_oi0.00_bd0.00_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.35,0.25,0.0,0.0,0.0,0.0,0.04,0.19647092212316153,0.000531891183161104,1.1268513244875726,0.0024703043054992158,-0.12963689421598734,-4.889652044881565e-05,1.5155478948440586,0.003532627810217903,0.02779904747016282,-0.0027193701164511808,0.37845211143031277,-0.03485220387095228,-0.10663163619635618,-1.8390715217364573e-07,0.2607016872457291,-0.025502963740759055,-1.186822961628923,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.45_rb0.15_od0.00_oi0.00_bd0.00_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.45,0.15,0.0,0.0,0.0,0.0,0.04,0.19521476516295144,-0.0007242657770489824,1.1276571615633588,0.0032761413812854023,-0.1296357184770599,-4.772078152137649e-05,1.5058717416488596,-0.006143525384981086,0.02764778062679296,-0.002870636959821038,0.37686858275778706,-0.03643573254347798,-0.10653511000077964,9.634228842436698e-05,0.2595180183001701,-0.0266866326863181,-1.2605991045693654,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.45_rb0.20_od0.00_oi0.00_bd0.00_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.45,0.2,0.0,0.0,0.0,0.0,0.04,0.19786759123871844,0.0019285602987180184,1.1330928605185984,0.008711840336524945,-0.1296357184770599,-4.772078152137649e-05,1.5263354387450918,0.014320171711251106,0.02764778062679296,-0.002870636959821038,0.37686858275778706,-0.03643573254347798,-0.10653511000077964,9.634228842436698e-05,0.2595180183001701,-0.0266866326863181,-1.1670999578989927,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.45_rb0.25_od0.00_oi0.00_bd0.00_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.45,0.25,0.0,0.0,0.0,0.0,0.04,0.19852259148200924,0.0025835605420088115,1.1342274203275373,0.009846400145463896,-0.1296357184770599,-4.772078152137649e-05,1.5313880604375207,0.019372793403680033,0.02764778062679296,-0.002870636959821038,0.37686858275778706,-0.03643573254347798,-0.10653511000077964,9.634228842436698e-05,0.2595180183001701,-0.0266866326863181,-1.145052152772028,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.25_rb0.15_od1.00_oi0.25_bd0.50_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.25,0.15,1.0,0.25,0.5,0.0,0.04,0.1948832973406236,-0.001055733599376829,1.1183947954193696,-0.005986224762703829,-0.12962188398354157,-3.3886288003048826e-05,1.5034752724730374,-0.008539994560803343,0.028303319154918016,-0.002215098431695983,0.3848728423976754,-0.02843147290358966,-0.10677345816256234,-0.0001420058733583307,0.2650782286345571,-0.021126422351931073,-1.0625964817195468,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.25_rb0.20_od1.00_oi0.25_bd0.50_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.25,0.2,1.0,0.25,0.5,0.0,0.04,0.19435831697767947,-0.0015807139623209565,1.1171219101253842,-0.007259110056689222,-0.1296218839835418,-3.388628800327087e-05,1.4994251819573716,-0.012590085076469082,0.028303319154918016,-0.002215098431695983,0.3848728423976754,-0.02843147290358966,-0.10677345816256234,-0.0001420058733583307,0.2650782286345571,-0.021126422351931073,-1.0820854172630825,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.25_rb0.25_od1.00_oi0.25_bd0.50_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.25,0.25,1.0,0.25,0.5,0.0,0.04,0.1938818711701551,-0.0020571597698453292,1.1160124073852713,-0.008368612796802122,-0.1296218839835418,-3.388628800327087e-05,1.4957495232423288,-0.01626574379151191,0.028303319154918016,-0.002215098431695983,0.3848728423976754,-0.02843147290358966,-0.10677345816256234,-0.0001420058733583307,0.2650782286345571,-0.021126422351931073,-1.0995440761517563,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.35_rb0.15_od1.00_oi0.25_bd0.50_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.35,0.15,1.0,0.25,0.5,0.0,0.04,0.19252066629206022,-0.0034183646479402086,1.110983212211589,-0.013397807970484399,-0.1296126957836995,-2.469808816096819e-05,1.485353461155865,-0.02666180587797573,0.028300228309548814,-0.0022181892770651856,0.3853442794256868,-0.02796003587557827,-0.10669503767556032,-6.358538635631295e-05,0.26524409125384557,-0.020960559732642603,-1.1372883380720955,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.35_rb0.20_od1.00_oi0.25_bd0.50_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.35,0.2,1.0,0.25,0.5,0.0,0.04,0.19592350465996589,-1.5526280034539042e-05,1.1233235858777315,-0.0010574343043419088,-0.12961269578369938,-2.4698088160857168e-05,1.511607358178303,-0.0004079088555377641,0.028300228309548814,-0.0022181892770651856,0.3853442794256868,-0.02796003587557827,-0.10669503767556032,-6.358538635631295e-05,0.26524409125384557,-0.020960559732642603,-0.9905155105437385,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.35_rb0.25_od1.00_oi0.25_bd0.50_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.35,0.25,1.0,0.25,0.5,0.0,0.04,0.19503059584125926,-0.0009084350987411671,1.1215859159442527,-0.0027951042378207003,-0.12961269578369938,-2.4698088160857168e-05,1.5047183044995125,-0.007296962534328211,0.028300228309548814,-0.0022181892770651856,0.3853442794256868,-0.02796003587557827,-0.10669503767556032,-6.358538635631295e-05,0.26524409125384557,-0.020960559732642603,-1.021526580678798,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.45_rb0.15_od1.00_oi0.25_bd0.50_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.45,0.15,1.0,0.25,0.5,0.0,0.04,0.1929448293094198,-0.0029942016305806174,1.1193235557724341,-0.0050574644096392785,-0.12960350713769675,-1.5509442158223585e-05,1.4887315441581863,-0.02328372287565439,0.028291633182571996,-0.0022267844040420037,0.3857315812259628,-0.027572734075302252,-0.10661662111247994,1.4831176724072748e-05,0.2653585612390068,-0.020846089747481367,-1.0663426041639652,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.45_rb0.20_od1.00_oi0.25_bd0.50_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.45,0.2,1.0,0.25,0.5,0.0,0.04,0.19594005203030584,1.0210903054197473e-06,1.126246330783862,0.0018653106017885168,-0.12960350713769697,-1.550944215844563e-05,1.511842205181452,-0.00017306185238874505,0.028291633182571996,-0.0022267844040420037,0.3857315812259628,-0.027572734075302252,-0.10661662111247994,1.4831176724072748e-05,0.2653585612390068,-0.020846089747481367,-0.9568481610846807,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.45_rb0.25_od1.00_oi0.25_bd0.50_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.45,0.25,1.0,0.25,0.5,0.0,0.04,0.19695524149462895,0.0010162105546285272,1.1281553045105264,0.003774284328452948,-0.12960350713769697,-1.550944215844563e-05,1.5196752452491449,0.007659978215304175,0.028291633182571996,-0.0022267844040420037,0.3857315812259628,-0.027572734075302252,-0.10661662111247994,1.4831176724072748e-05,0.2653585612390068,-0.020846089747481367,-0.9219235558432809,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.25_rb0.15_od1.00_oi0.00_bd0.75_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.25,0.15,1.0,0.0,0.75,0.0,0.04,0.19457111947635997,-0.0013679114636404588,1.1168223288088746,-0.007558691373198867,-0.12962840723559044,-4.040954005191111e-05,1.5009913615828108,-0.011023905451029936,0.028226481069724363,-0.0022919365168896366,0.3836274523154269,-0.02967686298583816,-0.10679610328748068,-0.00016465099827667196,0.26430253727275504,-0.02190211371373313,-1.1219964960000461,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.25_rb0.20_od1.00_oi0.00_bd0.75_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.25,0.2,1.0,0.0,0.75,0.0,0.04,0.19390961294115394,-0.0020294179988464833,1.1152556599770693,-0.009125360205004096,-0.12962840723559055,-4.040954005202213e-05,1.49588826304667,-0.016127003987170596,0.028226481069724363,-0.0022919365168896366,0.3836274523154269,-0.02967686298583816,-0.10679610328748068,-0.00016465099827667196,0.26430253727275504,-0.02190211371373313,-1.1463675035392256,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.25_rb0.25_od1.00_oi0.00_bd0.75_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.25,0.25,1.0,0.0,0.75,0.0,0.04,0.19356532563627193,-0.0023737053037284905,1.1144313030097759,-0.009949717172297534,-0.12962840723559055,-4.040954005202213e-05,1.4932323073636207,-0.018782959670220034,0.028226481069724363,-0.0022919365168896366,0.3836274523154269,-0.02967686298583816,-0.10679610328748068,-0.00016465099827667196,0.26430253727275504,-0.02190211371373313,-1.159096470997743,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.35_rb0.15_od1.00_oi0.00_bd0.75_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.35,0.15,1.0,0.0,0.75,0.0,0.04,0.1945012157750483,-0.0014378151649521165,1.1185443588938677,-0.005836661288205702,-0.12962182897890662,-3.3831283368090936e-05,1.5005282467253223,-0.011487020308518447,0.028201007433900527,-0.0023174101527134727,0.3837128218283066,-0.02959149347295842,-0.10672673906290908,-9.528677370507221e-05,0.2642356328087351,-0.021969018177753097,-1.1073489202753124,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.35_rb0.20_od1.00_oi0.00_bd0.75_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.35,0.2,1.0,0.0,0.75,0.0,0.04,0.19548653077517741,-0.0004525001648230109,1.121135821382657,-0.0032451987994164266,-0.12962182897890662,-3.3831283368090936e-05,1.5081297055836866,-0.0038855614501540625,0.028201007433900527,-0.0023174101527134727,0.3837128218283066,-0.02959149347295842,-0.10672673906290908,-9.528677370507221e-05,0.2642356328087351,-0.021969018177753097,-1.0697587328281384,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.35_rb0.25_od1.00_oi0.00_bd0.75_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.35,0.25,1.0,0.0,0.75,0.0,0.04,0.1944152942361863,-0.0015237367038141159,1.1190024665404354,-0.005378553641637973,-0.1296218289789065,-3.3831283367979914e-05,1.4998653835367783,-0.012149883497062364,0.028201007433900527,-0.0023174101527134727,0.3837128218283066,-0.02959149347295842,-0.10672673906290908,-9.528677370507221e-05,0.2642356328087351,-0.021969018177753097,-1.1072064205140209,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.45_rb0.15_od1.00_oi0.00_bd0.75_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.45,0.15,1.0,0.0,0.75,0.0,0.04,0.1926648511532496,-0.0032741797867508193,1.1181061937760297,-0.00627482640604371,-0.1296152506429763,-2.7252947437772512e-05,1.4864365898110454,-0.025578677222795276,0.02816553422770962,-0.0023528833589043785,0.3836681704814947,-0.029636144819770338,-0.1066573777401274,-2.5925450923391935e-05,0.2640748799987887,-0.02212977098769947,-1.152164672107663,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.45_rb0.20_od1.00_oi0.00_bd0.75_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.45,0.2,1.0,0.0,0.75,0.0,0.04,0.19548963395724828,-0.00044939698275214823,1.1236755575260373,-0.0007054626560361044,-0.1296152506429763,-2.7252947437772512e-05,1.5082301888666034,-0.003785078167237277,0.02816553422770962,-0.0023528833589043785,0.3836681704814947,-0.029636144819770338,-0.1066573777401274,-2.5925450923391935e-05,0.2640748799987887,-0.02212977098769947,-1.0536982832576582,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.45_rb0.25_od1.00_oi0.00_bd0.75_bi0.00,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.45,0.25,1.0,0.0,0.75,0.0,0.04,0.19639299891938955,0.0004539679793891249,1.1253579112561574,0.000976891074083941,-0.1296152506429764,-2.7252947437883535e-05,1.5151997773807622,0.0031845103469214653,0.02816553422770962,-0.0023528833589043785,0.3836681704814947,-0.029636144819770338,-0.1066573777401274,-2.5925450923391935e-05,0.2640748799987887,-0.02212977098769947,-1.022702390553529,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.25_rb0.15_od1.00_oi0.25_bd0.75_bi0.25,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.25,0.15,1.0,0.25,0.75,0.25,0.04,0.1943473158029696,-0.0015917151370308247,1.1161056966296192,-0.008275323552454195,-0.12961443544868123,-2.6437753142705134e-05,1.499426473063784,-0.012588793970056633,0.02832198372427075,-0.00219643386234325,0.385031495288545,-0.028272820012720024,-0.10679684249311783,-0.00016539020391381776,0.2651949539247461,-0.02100969706174205,-1.0838789486167433,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.25_rb0.20_od1.00_oi0.25_bd0.75_bi0.25,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.25,0.2,1.0,0.25,0.75,0.25,0.04,0.19363090129329064,-0.002308129646709789,1.114416004889044,-0.009965015293029511,-0.12961443544868123,-2.6437753142705134e-05,1.4938991989820123,-0.018116068051828416,0.02832198372427075,-0.00219643386234325,0.385031495288545,-0.028272820012720024,-0.10679684249311783,-0.00016539020391381776,0.2651949539247461,-0.02100969706174205,-1.110237770061594,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.25_rb0.25_od1.00_oi0.25_bd0.75_bi0.25,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.25,0.25,1.0,0.25,0.75,0.25,0.04,0.19336089398534617,-0.002578136954654253,1.1137540191886715,-0.01062700099340197,-0.12961443544868123,-2.6437753142705134e-05,1.4918160412919774,-0.02019922574186328,0.02832198372427075,-0.00219643386234325,0.385031495288545,-0.028272820012720024,-0.10679684249311783,-0.00016539020391381776,0.2651949539247461,-0.02100969706174205,-1.1202978812620679,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.35_rb0.15_od1.00_oi0.25_bd0.75_bi0.25,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.35,0.15,1.0,0.25,0.75,0.25,0.04,0.1920253562755705,-0.003913674664429934,1.1085839671834299,-0.015797052998643535,-0.12960226860587554,-1.427091033701089e-05,1.481651195933348,-0.030364071100492662,0.028334618151912627,-0.0021837994347013723,0.3856760870494656,-0.027628228251799447,-0.10672777389340837,-9.632160420436353e-05,0.26548495408712547,-0.020719696899362705,-1.1529047405205946,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.35_rb0.20_od1.00_oi0.25_bd0.75_bi0.25,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.35,0.2,1.0,0.25,0.75,0.25,0.04,0.19517362295167118,-0.0007654079883292475,1.1201436325354615,-0.0042373876466119675,-0.12960226860587554,-1.427091033701089e-05,1.5059429518568084,-0.006072315177032328,0.028334618151912627,-0.0021837994347013723,0.3856760870494656,-0.027628228251799447,-0.10672777389340837,-9.632160420436353e-05,0.26548495408712547,-0.020719696899362705,-1.0163997468579193,False,False,False
allocation,tt1.50_bt0.25_ew0.00_cw0.00_rr0.75_ur0.50_pr0.25_rt0.35_rb0.25_od1.00_oi0.25_bd0.75_bi0.25,1.5,0.25,0.0,0.0,0.75,0.5,0.25,0.35,0.25,1.0,0.25,0.75,0.25,0.04,0.1940162783856032,-0.0019227525543972224,1.117811806030404,-0.006569214151669334,-0.12960226860587554,-1.427091033701089e-05,1.4970129803484586,-0.01500228668538206,0.028334618151912627,-0.0021837994347013723,0.3856760870494656,-0.027628228251799447,-0.10672777389340837,-9.632160420436353e-05,0.26548495408712547,-0.020719696899362705,-1.0569924935349055,False,False,False
