Strategy,max_shift,Months,CAGR,Volatility,Sharpe,Sortino,MDD,Calmar,FinalMultiple,PositiveMonths,AvgTurnover
loss3_structure_domestic,0.075,129.0,0.12473626396094284,0.13787644882483008,0.9241184239619745,1.7245093136903835,-0.1399488414503457,0.8912990108974905,3.5383028577936932,0.6046511627906976,0.08406907013527598
loss3_structure_domestic,0.1,129.0,0.12581449488998953,0.13811795451263215,0.929712519030282,1.7420633907884746,-0.1399488414503457,0.8990034757424478,3.574937767941369,0.6046511627906976,0.08769087734275155
loss3_structure_domestic,0.15,129.0,0.12640146506168448,0.1380466022173867,0.9339105240739692,1.7565657426297958,-0.1399488414503457,0.9031976524545373,3.595025470409752,0.6046511627906976,0.09440225784976981
loss3_structure_domestic,0.2,129.0,0.12642733561865693,0.13775642526529866,0.9357537557610254,1.7630014585184002,-0.1399488414503457,0.9033825096974009,3.5959131814782395,0.6046511627906976,0.10067898871340962
loss3_structure_stress,0.0,129.0,0.12135671858949082,0.13745924737667842,0.9044813839221258,1.6687850664612407,-0.1399488414503457,0.8671505768238073,3.425671675003364,0.5891472868217055,0.07581451586944389
loss3_structure_stress,0.025,129.0,0.12220470855635401,0.13760419261824544,0.9091971796845411,1.6830169410065992,-0.1399488414503457,0.8732098621889103,3.4536230230802554,0.5968992248062015,0.07787762112124247
loss3_structure_stress,0.05,129.0,0.1229963587015439,0.13780439677916315,0.9132158134296056,1.696003547154641,-0.1399488414503457,0.8788665731483273,3.479903827841587,0.5968992248062015,0.08107893380629272
loss3_structure_stress,0.075,129.0,0.12376222361855782,0.13805872490965979,0.9167413768651115,1.7082043961170488,-0.1399488414503457,0.884339036579085,3.505501112053646,0.6046511627906976,0.08471601611458682
loss3_structure_stress,0.1,129.0,0.12451600136720553,0.13836581401474615,0.9198693892219495,1.719965466146996,-0.1399488414503457,0.8897251315323265,3.5308610416085315,0.6046511627906976,0.08846423119110686
loss3_structure_stress,0.15,129.0,0.12445340141135475,0.1384349091100001,0.9190484360985822,1.7224364165290296,-0.1399488414503457,0.8892778255367781,3.5287486247708286,0.6046511627906976,0.09545115512036366
loss3_structure_stress,0.2,129.0,0.12405073221137908,0.13825861832910588,0.9174270683113271,1.719917290272722,-0.1399488414503457,0.8864005655623286,3.515188050024275,0.6046511627906976,0.10159827257016726
