name,stage,mode,level_threshold,momentum_window,spike_threshold,max_risk_transfer,bond_share,rebalance_band,financing_rate,Full_CAGR,Full_Sharpe,Full_MDD,Full_Calmar,Validation_CAGR,Validation_Sharpe,Validation_MDD,Validation_Calmar,AvgTurnover,TotalCost
max_lt0.90_mw21_st0.15_rt0.50_bs0.50_rb0.10,coarse,max,0.9,21,0.15,0.5,0.5,0.1,0.04,0.12146512001168408,0.9045040929370174,-0.1390170480394869,0.8737426216760315,0.013499829685875264,0.22160036364882185,-0.11164571232453924,0.12091668730307399,0.29505298582261036,0.11944383408009326
max_lt0.90_mw21_st0.15_rt0.75_bs0.50_rb0.05,coarse,max,0.9,21,0.15,0.75,0.5,0.05,0.04,0.11497278828638335,0.8543860520242029,-0.16585656211197453,0.6932061464578165,0.005540312258787816,0.11046268516670617,-0.1285238799434082,0.04310725960986654,0.48768603906343394,0.1989570886550446
max_lt0.90_mw21_st0.15_rt0.75_bs0.50_rb0.10,coarse,max,0.9,21,0.15,0.75,0.5,0.1,0.04,0.11462123022770654,0.8551960120454472,-0.16632262109366458,0.6891499753551719,0.005479065603696931,0.10959393559987923,-0.1331477745711347,0.04115026046319475,0.43604641801317623,0.17749874431508242
max_lt0.90_mw21_st0.15_rt1.00_bs0.50_rb0.05,coarse,max,0.9,21,0.15,1.0,0.5,0.05,0.04,0.1076113968452117,0.7965279478678595,-0.1946946621292761,0.552718783701211,-0.0024188942903410338,0.008671194174307529,-0.15149686565856546,-0.015966629275305223,0.6280392349048359,0.256687781419223
max_lt0.90_mw21_st0.15_rt1.00_bs0.50_rb0.10,coarse,max,0.9,21,0.15,1.0,0.5,0.1,0.04,0.1103702287799515,0.8161187029325241,-0.19114121659979888,0.5774276775220004,-0.0018801928223141084,0.015105359657159877,-0.1521683110638209,-0.012356007694174493,0.5790895771037493,0.23655234936823988
mean_lt0.70_mw5_st0.05_rt0.25_bs0.50_rb0.05,coarse,mean,0.7,5,0.05,0.25,0.5,0.05,0.04,0.12484388758237852,0.9346097698510843,-0.1278583218437388,0.9764236365854673,0.015639684263791365,0.2538688540354703,-0.11112668701164496,0.14073742936431177,0.18096572992395607,0.07262616792791124
mean_lt0.70_mw5_st0.05_rt0.25_bs0.50_rb0.10,coarse,mean,0.7,5,0.05,0.25,0.5,0.1,0.04,0.12429480771212553,0.9260691634606505,-0.12891087381022237,0.9641918019662761,0.01909108872343035,0.3052000343155382,-0.10555169713031565,0.1808695572166899,0.14361844402396598,0.05719680748573317
mean_lt0.70_mw5_st0.05_rt0.50_bs0.50_rb0.05,coarse,mean,0.7,5,0.05,0.5,0.5,0.05,0.04,0.1203721322160467,0.9117570820026695,-0.13768234724555928,0.8742742597303381,0.009054915363209126,0.16147699954968558,-0.11806261164673026,0.07669587549277207,0.3198431783636869,0.1294652988366731
mean_lt0.70_mw5_st0.05_rt0.50_bs0.50_rb0.10,coarse,mean,0.7,5,0.05,0.5,0.5,0.1,0.04,0.11816224705339384,0.8909511824884654,-0.1359538145695306,0.8691352090967801,0.0070415503315937045,0.1336527788315406,-0.12044786409991692,0.058461396424202436,0.2512343727744519,0.10127890025559097
mean_lt0.70_mw5_st0.05_rt0.75_bs0.50_rb0.05,coarse,mean,0.7,5,0.05,0.75,0.5,0.05,0.04,0.1118639448210359,0.8537121580837898,-0.15456240700266166,0.7237461358835433,-0.001320626927975077,0.018334055276789895,-0.12818305869026003,-0.010302663561541496,0.48052539776544123,0.19541801767527936
mean_lt0.70_mw5_st0.05_rt0.75_bs0.50_rb0.10,coarse,mean,0.7,5,0.05,0.75,0.5,0.1,0.04,0.11744396164737103,0.887996061520497,-0.14610555144161141,0.8038295635488258,0.004650971953005456,0.09972074015141141,-0.12559205360761871,0.03703237441706517,0.3835347332432014,0.1554696530470834
mean_lt0.70_mw5_st0.05_rt1.00_bs0.50_rb0.05,coarse,mean,0.7,5,0.05,1.0,0.5,0.05,0.04,0.10451450441009857,0.7986023166219552,-0.18345029453494488,0.5697156533602072,-0.010802677906420532,-0.10538575510362384,-0.15840047662948187,-0.06819851894568045,0.6465651618602875,0.2636530402655045
mean_lt0.70_mw5_st0.05_rt1.00_bs0.50_rb0.10,coarse,mean,0.7,5,0.05,1.0,0.5,0.1,0.04,0.10988553300114945,0.8406521233700261,-0.15959901599845328,0.6885100908279684,-0.005387373551437591,-0.035615501163298036,-0.13338854340869366,-0.040388577712637846,0.540839033537138,0.21996718783851246
mean_lt0.70_mw5_st0.10_rt0.25_bs0.50_rb0.05,coarse,mean,0.7,5,0.1,0.25,0.5,0.05,0.04,0.12584331167273066,0.9390763350190728,-0.12880310731009903,0.9770207745823823,0.017591881117543062,0.28161949084755455,-0.10929766154041098,0.16095386552290286,0.1606356486383676,0.06418507966072484
mean_lt0.70_mw5_st0.10_rt0.25_bs0.50_rb0.10,coarse,mean,0.7,5,0.1,0.25,0.5,0.1,0.04,0.12451460910084555,0.9279383187458935,-0.1300156203370897,0.9576896128174311,0.02037141108320073,0.3214940982010264,-0.10572051355882583,0.19269118544212813,0.1329767305676021,0.05280517511626889
mean_lt0.70_mw5_st0.10_rt0.50_bs0.50_rb0.05,coarse,mean,0.7,5,0.1,0.5,0.5,0.05,0.04,0.12140636949067884,0.9126687635119983,-0.13207626602713263,0.9192141263725472,0.010689835318553165,0.18424166345856102,-0.11627594282224407,0.09193505603214214,0.2761218307821602,0.11146700500965913
mean_lt0.70_mw5_st0.10_rt0.50_bs0.50_rb0.10,coarse,mean,0.7,5,0.1,0.5,0.5,0.1,0.04,0.11940928009743956,0.8986134896176401,-0.13227411000581024,0.9027411342415717,0.009879786640963006,0.17356934777510993,-0.11585907543530749,0.08527417126230742,0.22188663763409747,0.08922407715276563
mean_lt0.70_mw5_st0.10_rt0.75_bs0.50_rb0.05,coarse,mean,0.7,5,0.1,0.75,0.5,0.05,0.04,0.11871211091342926,0.8937959205425016,-0.14387292463630952,0.8251177990126826,0.005963895790628504,0.11840791176335182,-0.12152462865939151,0.04907561418964772,0.4029041552294622,0.16348214856174673
mean_lt0.70_mw5_st0.10_rt0.75_bs0.50_rb0.10,coarse,mean,0.7,5,0.1,0.75,0.5,0.1,0.04,0.11834045506595303,0.8901153904168972,-0.1381713847994942,0.8564758559645429,0.006493296291929518,0.12536715066412948,-0.12288423591461672,0.05284075897612477,0.3285152307166896,0.13290985864756946
mean_lt0.70_mw5_st0.10_rt1.00_bs0.50_rb0.05,coarse,mean,0.7,5,0.1,1.0,0.5,0.05,0.04,0.11169436828160939,0.8431098159945782,-0.16441501741731324,0.6793440771782429,-0.003402201716528941,-0.008504013499128134,-0.14249823975176568,-0.023875394688773935,0.5394336230037181,0.2196256544801524
mean_lt0.70_mw5_st0.10_rt1.00_bs0.50_rb0.10,coarse,mean,0.7,5,0.1,1.0,0.5,0.1,0.04,0.1123038153420799,0.8508792139087606,-0.15002336465427235,0.7485755008953648,-0.0003587255729946559,0.03190753660241432,-0.12992920777673045,-0.0027609309648919567,0.4473080441765724,0.18135484422863335
mean_lt0.70_mw5_st0.15_rt0.25_bs0.50_rb0.05,coarse,mean,0.7,5,0.15,0.25,0.5,0.05,0.04,0.1251854494663942,0.9356459648439398,-0.12889674597473533,0.9712072133374992,0.017243087130226487,0.277052977451179,-0.10854872518652203,0.15885112515690306,0.15429248834060982,0.06159032345832439
mean_lt0.70_mw5_st0.15_rt0.25_bs0.50_rb0.10,coarse,mean,0.7,5,0.15,0.25,0.5,0.1,0.04,0.12461334509985322,0.9279208244574593,-0.13001562033708958,0.9584490292533316,0.020068296151617204,0.3169382039032771,-0.10572051355882583,0.18982405094400762,0.1274963709863781,0.050572893371115195
mean_lt0.70_mw5_st0.15_rt0.50_bs0.50_rb0.05,coarse,mean,0.7,5,0.15,0.5,0.5,0.05,0.04,0.12156509680647676,0.9123058127510749,-0.13245393304043018,0.9177915220484263,0.011592228923606118,0.1972745000474555,-0.11379901308856699,0.10186581244412173,0.24993011431571469,0.10067953339429223
mean_lt0.70_mw5_st0.15_rt0.50_bs0.50_rb0.10,coarse,mean,0.7,5,0.15,0.5,0.5,0.1,0.04,0.120443990441651,0.9043943287721492,-0.12969434598398977,0.9286757223519929,0.012223730865123628,0.20708749879014113,-0.11186366083601662,0.1092734742790392,0.20207870408344267,0.08096383744498875
mean_lt0.70_mw5_st0.15_rt0.75_bs0.50_rb0.05,coarse,mean,0.7,5,0.15,0.75,0.5,0.05,0.04,0.12015061015571815,0.9029409629932059,-0.1367336336905406,0.8787202308076328,0.00883276288560908,0.15826617067906482,-0.11872818743940694,0.07439482633487426,0.3442479448597023,0.13928735889285007
mean_lt0.70_mw5_st0.15_rt0.75_bs0.50_rb0.10,coarse,mean,0.7,5,0.15,0.75,0.5,0.1,0.04,0.11927400473565841,0.8946861913498806,-0.13847541243753014,0.8613370607541322,0.009060308547489848,0.16158201933663568,-0.11854083698823703,0.07643196030739108,0.29158996809851956,0.11757461273495895
mean_lt0.70_mw5_st0.15_rt1.00_bs0.50_rb0.05,coarse,mean,0.7,5,0.15,1.0,0.5,0.05,0.04,0.1148130618822023,0.8631358869176252,-0.15088333732271686,0.7609393052901153,0.002353538849799719,0.06866915260472956,-0.13299764174374384,0.017696094599439983,0.45470423247352726,0.18466744106485067
mean_lt0.70_mw5_st0.15_rt1.00_bs0.50_rb0.10,coarse,mean,0.7,5,0.15,1.0,0.5,0.1,0.04,0.11284740906197421,0.8527077504678605,-0.1513162313337817,0.7457720038840325,0.0014215946752613728,0.05579650521654973,-0.13028628716056656,0.010911314661299546,0.39270338895535456,0.1589814365860667
mean_lt0.70_mw10_st0.05_rt0.25_bs0.50_rb0.05,coarse,mean,0.7,10,0.05,0.25,0.5,0.05,0.04,0.12556426005796473,0.9376543882573929,-0.12985411318793205,0.9669640566274647,0.01822267619164908,0.2883076200948714,-0.11273991147552287,0.16163465052574066,0.18094535931760242,0.07252393267556742
mean_lt0.70_mw10_st0.05_rt0.25_bs0.50_rb0.10,coarse,mean,0.7,10,0.05,0.25,0.5,0.1,0.04,0.12448045212964653,0.9310001455504233,-0.12925299664580703,0.9630759468638183,0.01966403228496172,0.31192517853529445,-0.10552904489609749,0.18633763154326533,0.14644066125213492,0.058284885235715546
mean_lt0.70_mw10_st0.05_rt0.50_bs0.50_rb0.05,coarse,mean,0.7,10,0.05,0.5,0.5,0.05,0.04,0.1205838294907351,0.9038488154032918,-0.13778250548243265,0.8751751832971973,0.012254872609165357,0.20282130226861614,-0.12160904304405995,0.10077270820004164,0.3216666087849359,0.1300911770322969
mean_lt0.70_mw10_st0.05_rt0.50_bs0.50_rb0.10,coarse,mean,0.7,10,0.05,0.5,0.5,0.1,0.04,0.12067486178113573,0.9094290513863253,-0.13636030272777921,0.8849706209734891,0.01216583349180178,0.20433564006369945,-0.12016016263211193,0.10124681279809244,0.25364799068924426,0.10219465933519306
mean_lt0.70_mw10_st0.05_rt0.75_bs0.50_rb0.05,coarse,mean,0.7,10,0.05,0.75,0.5,0.05,0.04,0.11642026257097116,0.874158438811952,-0.15543304795354052,0.7490058523832691,0.007792722911901251,0.14083071438963507,-0.13412958856277035,0.05809846280304058,0.47279476484171495,0.19208140452885822
mean_lt0.70_mw10_st0.05_rt0.75_bs0.50_rb0.10,coarse,mean,0.7,10,0.05,0.75,0.5,0.1,0.04,0.11703700589981114,0.8802232940824259,-0.1502899054557214,0.7787416296851203,0.010359800498354055,0.17556231427885888,-0.13375278314784433,0.07745484059873951,0.39020820666396716,0.15800434181853584
mean_lt0.70_mw10_st0.05_rt1.00_bs0.50_rb0.05,coarse,mean,0.7,10,0.05,1.0,0.5,0.05,0.04,0.10991390730016715,0.8289580143838843,-0.1810249529065453,0.6071754503198824,0.0007858502061475203,0.04892045595590092,-0.15813833973697344,0.004969384448164818,0.6276971484721594,0.25569366110709524
mean_lt0.70_mw10_st0.05_rt1.00_bs0.50_rb0.10,coarse,mean,0.7,10,0.05,1.0,0.5,0.1,0.04,0.11044635603409803,0.8341838351037256,-0.1656644133531725,0.6666872733774297,0.0030392844515627626,0.07791017344615571,-0.14883792628650605,0.02042009404049531,0.5441091116315805,0.22109972934893807
mean_lt0.70_mw10_st0.10_rt0.25_bs0.50_rb0.05,coarse,mean,0.7,10,0.1,0.25,0.5,0.05,0.04,0.12709868883742548,0.9466364220836537,-0.1293160135456577,0.9828534405953572,0.020149243771563796,0.3144220366579594,-0.11224227862273561,0.17951563367034495,0.16436370578095957,0.06580116732053388
mean_lt0.70_mw10_st0.10_rt0.25_bs0.50_rb0.10,coarse,mean,0.7,10,0.1,0.25,0.5,0.1,0.04,0.12554351659688612,0.9353788595303676,-0.13001562033708958,0.9656033349792225,0.01997947524171062,0.3168691667212387,-0.10572051355882583,0.18898390264244683,0.1388421744110443,0.0552314012504815
mean_lt0.70_mw10_st0.10_rt0.50_bs0.50_rb0.05,coarse,mean,0.7,10,0.1,0.5,0.5,0.05,0.04,0.1223891077792092,0.915815207892792,-0.13512722006164402,0.9057324477139115,0.015243344905468081,0.24420033597058446,-0.11968856087659852,0.12735841081073987,0.2923839011629031,0.11808318444734653
mean_lt0.70_mw10_st0.10_rt0.50_bs0.50_rb0.10,coarse,mean,0.7,10,0.1,0.5,0.5,0.1,0.04,0.12221405311040234,0.9148001269367746,-0.13637696062423144,0.8961488256593935,0.014447550585358737,0.23336070946469073,-0.12096061029091876,0.1194401264230675,0.2237517850864836,0.09004676431294409
mean_lt0.70_mw10_st0.10_rt0.75_bs0.50_rb0.05,coarse,mean,0.7,10,0.1,0.75,0.5,0.05,0.04,0.11864234834584497,0.8873116376886683,-0.14785974128649115,0.8023979165225581,0.010121604893667868,0.1720858260956487,-0.13040997458518422,0.07761373258344133,0.41932165280025047,0.1701221024484348
mean_lt0.70_mw10_st0.10_rt0.75_bs0.50_rb0.10,coarse,mean,0.7,10,0.1,0.75,0.5,0.1,0.04,0.11973311788204599,0.9005553503880055,-0.14105342891181583,0.8488493956208685,0.012714811608210086,0.20902656761550203,-0.12544093582186167,0.10136094349827202,0.3591727724217162,0.1453105845304586
mean_lt0.70_mw10_st0.10_rt1.00_bs0.50_rb0.05,coarse,mean,0.7,10,0.1,1.0,0.5,0.05,0.04,0.11383072923282977,0.8532543020620353,-0.16592260859592667,0.6860471288155982,0.004616222904692435,0.09829992607604768,-0.14829008433884838,0.03112968021613767,0.5477783070221791,0.222787103985701
mean_lt0.70_mw10_st0.10_rt1.00_bs0.50_rb0.10,coarse,mean,0.7,10,0.1,1.0,0.5,0.1,0.04,0.11384262695897118,0.8589910471960229,-0.15281976092213123,0.7449470295728265,0.008637268069895843,0.1509730085152466,-0.1371451737095315,0.06297901585796423,0.4819115202809147,0.19550949872196913
mean_lt0.70_mw10_st0.15_rt0.25_bs0.50_rb0.05,coarse,mean,0.7,10,0.15,0.25,0.5,0.05,0.04,0.12700283622435782,0.9452231161531799,-0.12889674597473544,0.9853067683279697,0.020026626484561882,0.3141604644481054,-0.10869434056463911,0.18424718693290482,0.15587541110366632,0.06230915922153643
mean_lt0.70_mw10_st0.15_rt0.25_bs0.50_rb0.10,coarse,mean,0.7,10,0.15,0.25,0.5,0.1,0.04,0.12575543865589767,0.9353339805005607,-0.13001562033708958,0.967233308812075,0.021000396585407533,0.3310634728086288,-0.10572051355882583,0.1986406978029134,0.13022814136267302,0.05177375485359236
mean_lt0.70_mw10_st0.15_rt0.50_bs0.50_rb0.05,coarse,mean,0.7,10,0.15,0.5,0.5,0.05,0.04,0.12360177387332394,0.9243724050271428,-0.13172383237207141,0.9383402505644868,0.015145240736602394,0.24421101483121196,-0.11616392299627887,0.13037817892124345,0.2623934308898353,0.10589349564420256
mean_lt0.70_mw10_st0.15_rt0.50_bs0.50_rb0.10,coarse,mean,0.7,10,0.15,0.5,0.5,0.1,0.04,0.12278014068980592,0.9143462828483327,-0.13334137341555996,0.9207955306351927,0.014748217495275995,0.23895352347397686,-0.11824258902046136,0.12472847235038029,0.21432963621476359,0.08619291110878885
mean_lt0.70_mw10_st0.15_rt0.75_bs0.50_rb0.05,coarse,mean,0.7,10,0.15,0.75,0.5,0.05,0.04,0.12135729956045127,0.9048711910180348,-0.14269534512920568,0.8504643192850226,0.012092973685292163,0.19960850216539572,-0.1263540874556014,0.09570702403704527,0.3711509539466643,0.1504589866615862
mean_lt0.70_mw10_st0.15_rt0.75_bs0.50_rb0.10,coarse,mean,0.7,10,0.15,0.75,0.5,0.1,0.04,0.12209573926574979,0.912542030438521,-0.13597755373513432,0.8979109853937776,0.01621167088953479,0.2561604228352448,-0.1210532529269358,0.1339218112488037,0.31026877348602766,0.12550519426342602
mean_lt0.70_mw10_st0.15_rt1.00_bs0.50_rb0.05,coarse,mean,0.7,10,0.15,1.0,0.5,0.05,0.04,0.11681991079727672,0.8719945878210159,-0.1570445754068046,0.7438646670518172,0.008401757379266295,0.147858039930924,-0.14133332761991935,0.05944639895453902,0.4805809692820284,0.19532534634495147
mean_lt0.70_mw10_st0.15_rt1.00_bs0.50_rb0.10,coarse,mean,0.7,10,0.15,1.0,0.5,0.1,0.04,0.11692312000951555,0.875407496865973,-0.1523696703235724,0.7673647896016148,0.008794172469317685,0.15432513123162156,-0.13772851132483366,0.06385150311090321,0.42176521954458374,0.17111749949121474
mean_lt0.70_mw21_st0.05_rt0.25_bs0.50_rb0.05,coarse,mean,0.7,21,0.05,0.25,0.5,0.05,0.04,0.1253661745179646,0.9402538120438093,-0.1287414505884351,0.9737825226060199,0.017578823440704605,0.279584769269647,-0.11011627788513412,0.15963873623699532,0.182017694275355,0.0730247634881594
mean_lt0.70_mw21_st0.05_rt0.25_bs0.50_rb0.10,coarse,mean,0.7,21,0.05,0.25,0.5,0.1,0.04,0.12352688486869479,0.9242961642163243,-0.13028337802821433,0.9481400216836844,0.018901603704782666,0.30167901347136433,-0.10572051355882583,0.17878842117301377,0.14911875886878828,0.059425135172553205
mean_lt0.70_mw21_st0.05_rt0.50_bs0.50_rb0.05,coarse,mean,0.7,21,0.05,0.5,0.5,0.05,0.04,0.11978187415433306,0.9057736219137177,-0.14101601728332502,0.84942034573045,0.00995930385228383,0.1728234779279844,-0.11906718858628906,0.08364440254727466,0.31968120163156194,0.12953559680651117
mean_lt0.70_mw21_st0.05_rt0.50_bs0.50_rb0.10,coarse,mean,0.7,21,0.05,0.5,0.5,0.1,0.04,0.11971347630114026,0.9042675171124366,-0.13708764107268367,0.873262355121191,0.010498647354974189,0.1813452827906321,-0.11643062766332724,0.09017083877046729,0.25915649729394735,0.10453025200769782
mean_lt0.70_mw21_st0.05_rt0.75_bs0.50_rb0.05,coarse,mean,0.7,21,0.05,0.75,0.5,0.05,0.04,0.11359184565387981,0.8638959341335204,-0.1547514092447424,0.734027859314884,0.005140846514995134,0.10629249970868226,-0.1331687309249111,0.038604006205434714,0.47833230364079843,0.19454176918487673
mean_lt0.70_mw21_st0.05_rt0.75_bs0.50_rb0.10,coarse,mean,0.7,21,0.05,0.75,0.5,0.1,0.04,0.11723075336193811,0.8914695235343774,-0.15365975534831477,0.7629242484227593,0.005574402957565505,0.11178266078031798,-0.13229557999420327,0.042135972780116736,0.3845326733081491,0.1558947167322188
mean_lt0.70_mw21_st0.05_rt1.00_bs0.50_rb0.05,coarse,mean,0.7,21,0.05,1.0,0.5,0.05,0.04,0.10517813401651255,0.8048780316256421,-0.19041633588235574,0.5523587749398475,-0.0044898787298625065,-0.020527980638047658,-0.16449380744557052,-0.027295123139198817,0.6446100719980624,0.26291728282239596
mean_lt0.70_mw21_st0.05_rt1.00_bs0.50_rb0.10,coarse,mean,0.7,21,0.05,1.0,0.5,0.1,0.04,0.10831896991600587,0.8291938907013091,-0.18208562401317008,0.5948793074854238,-0.003406702314216581,-0.0071957817591246235,-0.15771449461159615,-0.021600438961594966,0.5436691146316158,0.2213733751227495
mean_lt0.70_mw21_st0.10_rt0.25_bs0.50_rb0.05,coarse,mean,0.7,21,0.1,0.25,0.5,0.05,0.04,0.12442739711415651,0.932011448771367,-0.12957567775079182,0.9602681558298556,0.017643371244524086,0.28078344845738207,-0.11027934728924516,0.1599879912078944,0.17479486737134825,0.07004591278783096
mean_lt0.70_mw21_st0.10_rt0.25_bs0.50_rb0.10,coarse,mean,0.7,21,0.1,0.25,0.5,0.1,0.04,0.12420022734505798,0.9260770388594638,-0.1297869748725664,0.9569544822737884,0.018638512335543034,0.29745481015815756,-0.10572051355882583,0.17629986563744837,0.14358393206059142,0.057172447070756145
mean_lt0.70_mw21_st0.10_rt0.50_bs0.50_rb0.05,coarse,mean,0.7,21,0.1,0.5,0.5,0.05,0.04,0.12071752551699944,0.9083493995017234,-0.13912656656947786,0.8676813386084303,0.01019582868485891,0.17595327157124824,-0.11866057252071394,0.08592431730496732,0.28936195510001905,0.11703568023742603
mean_lt0.70_mw21_st0.10_rt0.50_bs0.50_rb0.10,coarse,mean,0.7,21,0.1,0.5,0.5,0.1,0.04,0.11941950169050974,0.9018023629490912,-0.13020951582753548,0.9171334439848676,0.011898546921486508,0.20238449639500178,-0.11049130521919825,0.10768763114782261,0.2402589608723761,0.09677294413737678
mean_lt0.70_mw21_st0.10_rt0.75_bs0.50_rb0.05,coarse,mean,0.7,21,0.1,0.75,0.5,0.05,0.04,0.11463071644275047,0.8667918262430921,-0.15394333261829818,0.7446293028290925,0.005548492882046618,0.1116321383848981,-0.12915471635925124,0.04296004852515929,0.4301034961667508,0.17471002814413852
mean_lt0.70_mw21_st0.10_rt0.75_bs0.50_rb0.10,coarse,mean,0.7,21,0.1,0.75,0.5,0.1,0.04,0.11565370731981472,0.8743879548474854,-0.15055845131674717,0.7681648310562168,0.006149918452997394,0.11991142817852922,-0.12573709013846146,0.04891093349007134,0.3593232596810283,0.14548892737789285
mean_lt0.70_mw21_st0.10_rt1.00_bs0.50_rb0.05,coarse,mean,0.7,21,0.1,1.0,0.5,0.05,0.04,0.10746063396002259,0.8155747690608949,-0.18270413543034003,0.5881674966300602,-0.0028366169407784136,0.0011687868096687726,-0.1560595102104132,-0.01817650803180041,0.5754739901452438,0.23448329210792387
mean_lt0.70_mw21_st0.10_rt1.00_bs0.50_rb0.10,coarse,mean,0.7,21,0.1,1.0,0.5,0.1,0.04,0.1097954565580217,0.8338552717688403,-0.17836096776737753,0.6155800673901896,-0.0035928905459877702,-0.009611256580123595,-0.15825097063415472,-0.022703750451514324,0.4820913055706645,0.19599892226365012
mean_lt0.70_mw21_st0.15_rt0.25_bs0.50_rb0.05,coarse,mean,0.7,21,0.15,0.25,0.5,0.05,0.04,0.12721140614280602,0.9496053570290676,-0.12922426646352836,0.984423511343433,0.019817584282073364,0.3100929642133527,-0.10975950321095862,0.18055460987267602,0.16452531201528764,0.06583664137652698
mean_lt0.70_mw21_st0.15_rt0.25_bs0.50_rb0.10,coarse,mean,0.7,21,0.15,0.25,0.5,0.1,0.04,0.12398602248497603,0.9248402926449574,-0.13001562033708958,0.9536240504296276,0.01832222287902696,0.29174727768193465,-0.10572051355882583,0.17330811459624595,0.13719450374749476,0.05461965322013172
mean_lt0.70_mw21_st0.15_rt0.50_bs0.50_rb0.05,coarse,mean,0.7,21,0.15,0.5,0.5,0.05,0.04,0.12037386721421761,0.9066325927945837,-0.13742005604142593,0.8759555968884944,0.01082363149081611,0.1847633004212639,-0.11584049798305629,0.093435643658915,0.2700187919050066,0.10898090094208507
mean_lt0.70_mw21_st0.15_rt0.50_bs0.50_rb0.10,coarse,mean,0.7,21,0.15,0.5,0.5,0.1,0.04,0.12273632641126131,0.9187606809381297,-0.13463823568755595,0.911600822637676,0.014486575638604782,0.23439774553249731,-0.11502910952203738,0.12593834463987943,0.21822340677029503,0.08780182143932569
