target_month,signal_month,jump_penalty,keep_features,growth_sjm,inflation_sjm,growth_switches,inflation_switches
2014-02,2014-01,6.0,4,0.03901584340573222,0.03,4,2
2014-03,2014-02,6.0,4,0.04496852302193206,0.03,4,2
2014-04,2014-03,6.0,4,0.054015948533920416,0.03,4,2
2014-05,2014-04,6.0,4,0.0675186722185017,0.03,4,2
2014-06,2014-05,6.0,4,0.032487993452726835,0.03,4,2
2014-07,2014-06,6.0,4,0.04478446394157979,0.03,4,2
2014-08,2014-07,6.0,4,0.97,0.03,5,2
2014-09,2014-08,6.0,4,0.97,0.03,2,2
2014-10,2014-09,6.0,4,0.97,0.03,5,2
2014-11,2014-10,6.0,4,0.97,0.03,5,2
2014-12,2014-11,6.0,4,0.97,0.03,5,2
2015-01,2014-12,6.0,4,0.97,0.03,5,2
2015-02,2015-01,6.0,4,0.97,0.03,5,2
2015-03,2015-02,6.0,4,0.97,0.03,5,2
2015-04,2015-03,6.0,4,0.97,0.03,5,2
2015-05,2015-04,6.0,4,0.9660168740201559,0.03,5,2
2015-06,2015-05,6.0,4,0.03,0.03,4,2
2015-07,2015-06,6.0,4,0.03,0.03,4,2
2015-08,2015-07,6.0,4,0.03,0.03,4,2
2015-09,2015-08,6.0,4,0.03,0.03,4,2
2015-10,2015-09,6.0,4,0.03,0.03,4,2
2015-11,2015-10,6.0,4,0.03,0.03,4,2
2015-12,2015-11,6.0,4,0.03,0.03,6,2
2016-01,2015-12,6.0,4,0.03,0.03,4,2
2016-02,2016-01,6.0,4,0.03,0.03,6,2
2016-03,2016-02,6.0,4,0.03,0.03,4,2
2016-04,2016-03,6.0,4,0.03,0.03,6,2
2016-05,2016-04,6.0,4,0.03,0.03,6,2
2016-06,2016-05,6.0,4,0.03,0.03,6,2
2016-07,2016-06,6.0,4,0.03,0.03,6,2
2016-08,2016-07,6.0,4,0.05041506060825383,0.03,6,2
2016-09,2016-08,6.0,4,0.10201516592028348,0.03,4,2
2016-10,2016-09,6.0,4,0.055231279534111326,0.03,4,2
2016-11,2016-10,6.0,4,0.03,0.03,4,2
2016-12,2016-11,6.0,4,0.03,0.4069045726301756,4,2
2017-01,2016-12,6.0,4,0.04110180171283265,0.97,4,3
2017-02,2017-01,6.0,4,0.03,0.97,4,3
2017-03,2017-02,6.0,4,0.97,0.97,5,3
2017-04,2017-03,6.0,4,0.97,0.97,5,3
2017-05,2017-04,6.0,4,0.97,0.97,5,3
2017-06,2017-05,6.0,4,0.97,0.97,5,3
2017-07,2017-06,6.0,4,0.97,0.97,5,3
2017-08,2017-07,6.0,4,0.97,0.97,5,3
2017-09,2017-08,6.0,4,0.97,0.97,5,3
2017-10,2017-09,6.0,4,0.97,0.97,5,3
2017-11,2017-10,6.0,4,0.97,0.97,5,3
2017-12,2017-11,6.0,4,0.97,0.97,5,3
2018-01,2017-12,6.0,4,0.97,0.97,5,3
2018-02,2018-01,6.0,4,0.97,0.9675689267351257,5,3
2018-03,2018-02,6.0,4,0.97,0.9164609744285147,5,3
2018-04,2018-03,6.0,4,0.97,0.9628020553619898,5,3
2018-05,2018-04,6.0,4,0.97,0.97,5,3
2018-06,2018-05,6.0,4,0.97,0.97,5,3
2018-07,2018-06,6.0,4,0.97,0.97,5,3
2018-08,2018-07,6.0,4,0.97,0.97,5,3
2018-09,2018-08,6.0,4,0.97,0.97,5,3
2018-10,2018-09,6.0,4,0.97,0.97,5,3
2018-11,2018-10,6.0,4,0.9669511683646035,0.97,5,3
2018-12,2018-11,6.0,4,0.9224008116549469,0.97,5,3
2019-01,2018-12,6.0,4,0.9000294667640268,0.97,5,3
2019-02,2019-01,6.0,4,0.97,0.9344886867551611,5,3
2019-03,2019-02,6.0,4,0.97,0.8673542435067351,5,3
2019-04,2019-03,6.0,4,0.97,0.8658934586144327,5,3
2019-05,2019-04,6.0,4,0.71238838414517,0.8962237573307731,5,3
2019-06,2019-05,6.0,4,0.03,0.03,6,4
2019-07,2019-06,6.0,4,0.03,0.03,6,4
2019-08,2019-07,6.0,4,0.03,0.03,6,4
2019-09,2019-08,6.0,4,0.03,0.03,6,4
2019-10,2019-09,6.0,4,0.03,0.03,6,4
2019-11,2019-10,6.0,4,0.03,0.03,6,4
2019-12,2019-11,6.0,4,0.03,0.03,6,4
2020-01,2019-12,6.0,4,0.03,0.03,6,4
2020-02,2020-01,6.0,4,0.03,0.03,6,4
2020-03,2020-02,6.0,4,0.03,0.03,6,4
2020-04,2020-03,6.0,4,0.03,0.03,6,4
2020-05,2020-04,6.0,4,0.03,0.03,6,4
2020-06,2020-05,6.0,4,0.03,0.03,6,4
2020-07,2020-06,6.0,4,0.03,0.03,6,4
2020-08,2020-07,6.0,4,0.03,0.03,6,4
2020-09,2020-08,6.0,4,0.03,0.03,6,4
2020-10,2020-09,6.0,4,0.03,0.03,6,4
2020-11,2020-10,6.0,4,0.03,0.03,6,4
2020-12,2020-11,6.0,4,0.03,0.03,3,4
2021-01,2020-12,6.0,4,0.03,0.03,3,4
2021-02,2021-01,6.0,4,0.03,0.03,3,4
2021-03,2021-02,6.0,4,0.03,0.03,3,4
2021-04,2021-03,6.0,4,0.03,0.033848555861423185,3,4
2021-05,2021-04,6.0,4,0.97,0.25449428061939344,4,4
2021-06,2021-05,6.0,4,0.97,0.97,4,5
2021-07,2021-06,6.0,4,0.97,0.97,4,5
2021-08,2021-07,6.0,4,0.97,0.97,4,5
2021-09,2021-08,6.0,4,0.97,0.97,7,5
2021-10,2021-09,6.0,4,0.97,0.97,7,5
2021-11,2021-10,6.0,4,0.97,0.97,7,5
2021-12,2021-11,6.0,4,0.97,0.97,7,5
2022-01,2021-12,6.0,4,0.97,0.97,7,5
2022-02,2022-01,6.0,4,0.97,0.97,7,5
2022-03,2022-02,6.0,4,0.97,0.97,7,5
2022-04,2022-03,6.0,4,0.97,0.97,7,5
2022-05,2022-04,6.0,4,0.97,0.97,7,5
2022-06,2022-05,6.0,4,0.97,0.97,7,5
2022-07,2022-06,6.0,4,0.97,0.97,7,5
2022-08,2022-07,6.0,4,0.97,0.97,7,5
2022-09,2022-08,6.0,4,0.97,0.97,7,5
2022-10,2022-09,6.0,4,0.97,0.97,7,5
2022-11,2022-10,6.0,4,0.97,0.97,7,5
2022-12,2022-11,6.0,4,0.97,0.97,7,5
2023-01,2022-12,6.0,4,0.97,0.97,7,5
2023-02,2023-01,6.0,4,0.8924748366877716,0.97,7,5
2023-03,2023-02,6.0,4,0.9150912667845066,0.9647155045344532,7,5
2023-04,2023-03,6.0,4,0.9171855147366536,0.9587353418064103,7,5
2023-05,2023-04,6.0,4,0.9170797931675425,0.934530026626973,7,5
2023-06,2023-05,6.0,4,0.03,0.9133280957101684,8,5
2023-07,2023-06,6.0,4,0.03,0.8804763008099723,8,5
2023-08,2023-07,6.0,4,0.03,0.03,8,6
2023-09,2023-08,6.0,4,0.03,0.03,8,6
2023-10,2023-09,6.0,4,0.03,0.03,8,6
2023-11,2023-10,6.0,4,0.03,0.03,8,6
2023-12,2023-11,6.0,4,0.03,0.03,8,6
2024-01,2023-12,6.0,4,0.03,0.03,8,6
2024-02,2024-01,6.0,4,0.03793475126502405,0.03,8,6
2024-03,2024-02,6.0,4,0.030389526867224022,0.03,8,6
2024-04,2024-03,6.0,4,0.032718031108066974,0.03,8,6
2024-05,2024-04,6.0,4,0.09592512590640287,0.03,8,6
2024-06,2024-05,6.0,4,0.09418359948255482,0.03,8,6
2024-07,2024-06,6.0,4,0.08550694797067318,0.03,8,6
2024-08,2024-07,6.0,4,0.04848361273843241,0.03,8,6
2024-09,2024-08,6.0,4,0.97,0.03,9,6
2024-10,2024-09,6.0,4,0.97,0.03,9,6
2024-11,2024-10,6.0,4,0.97,0.03,9,6
2024-12,2024-11,6.0,4,0.97,0.03,9,6
2025-01,2024-12,6.0,4,0.97,0.03,9,6
2025-02,2025-01,6.0,4,0.9354665473761128,0.03,9,6
2025-03,2025-02,6.0,4,0.03,0.03,6,6
2025-04,2025-03,6.0,4,0.03,0.03,6,6
2025-05,2025-04,6.0,4,0.03,0.03,6,6
2025-06,2025-05,6.0,4,0.03,0.03,8,6
2025-07,2025-06,6.0,4,0.03,0.03,8,6
2025-08,2025-07,6.0,4,0.03,0.03,8,6
2025-09,2025-08,6.0,4,0.03,0.03,8,6
2025-10,2025-09,6.0,4,0.03,0.03,8,6
2025-11,2025-10,6.0,4,0.03,0.03,8,6
2025-12,2025-11,6.0,4,0.03799772261500453,0.03,8,6
2026-01,2025-12,6.0,4,0.97,0.03,4,6
2026-02,2026-01,6.0,4,0.97,0.03,4,6
2026-03,2026-02,6.0,4,0.97,0.03,4,6
2026-04,2026-03,6.0,4,0.97,0.03,4,6
2026-05,2026-04,6.0,4,0.97,0.301900466416021,9,6
2026-06,2026-05,6.0,4,0.97,0.294461418519408,9,6
2026-07,2026-06,6.0,4,0.97,0.97,9,7
2007-04,2007-03,6.0,6,0.97,0.03,1,1
2007-05,2007-04,6.0,6,0.97,,1,0
2007-06,2007-05,6.0,6,0.97,,1,0
2007-07,2007-06,6.0,6,0.97,,1,0
2007-08,2007-07,6.0,6,0.97,,1,0
2007-09,2007-08,6.0,6,0.97,,1,0
2007-10,2007-09,6.0,6,0.97,,1,0
2007-11,2007-10,6.0,6,0.97,,1,0
2007-12,2007-11,6.0,6,0.97,0.97,1,1
2008-01,2007-12,6.0,6,0.97,0.97,1,1
2008-02,2008-01,6.0,6,0.97,0.97,1,1
2008-03,2008-02,6.0,6,0.97,0.97,1,1
2008-04,2008-03,6.0,6,0.97,0.97,1,1
2008-05,2008-04,6.0,6,0.97,0.97,1,1
2008-06,2008-05,6.0,6,0.97,0.97,1,1
2008-07,2008-06,6.0,6,0.97,0.97,1,1
2008-08,2008-07,6.0,6,0.97,0.97,1,1
2008-09,2008-08,6.0,6,0.97,0.97,1,1
2008-10,2008-09,6.0,6,0.97,0.97,1,1
2008-11,2008-10,6.0,6,0.7497365545383446,0.97,1,1
2008-12,2008-11,6.0,6,0.03,0.97,2,1
2009-01,2008-12,6.0,6,0.03,0.97,2,1
2009-02,2009-01,6.0,6,0.03,0.97,2,1
2009-03,2009-02,6.0,6,0.03,0.9694354471678132,2,1
2009-04,2009-03,6.0,6,0.03,0.97,2,1
2009-05,2009-04,6.0,6,0.03,0.9680959444987578,1,1
2009-06,2009-05,6.0,6,0.03,0.944462100278538,1,1
2009-07,2009-06,6.0,6,0.03,0.8726796298021641,1,1
2009-08,2009-07,6.0,6,0.03,0.8100668627134237,1,1
2009-09,2009-08,6.0,6,0.03,0.03,1,2
2009-10,2009-09,6.0,6,0.03,0.03,1,2
2009-11,2009-10,6.0,6,0.044285862427163404,0.03,1,2
2009-12,2009-11,6.0,6,0.0349143145396752,0.03,1,2
2010-01,2009-12,6.0,6,0.03,0.03,1,2
2010-02,2010-01,6.0,6,0.5195236303599735,0.03,1,2
2010-03,2010-02,6.0,6,0.97,0.03,2,2
2010-04,2010-03,6.0,6,0.97,0.03,2,2
2010-05,2010-04,6.0,6,0.97,0.03,2,2
2010-06,2010-05,6.0,6,0.97,0.03,2,2
2010-07,2010-06,6.0,6,0.97,0.03,2,2
2010-08,2010-07,6.0,6,0.97,0.03,2,2
2010-09,2010-08,6.0,6,0.97,0.03,2,2
2010-10,2010-09,6.0,6,0.97,0.03,2,2
2010-11,2010-10,6.0,6,0.97,0.03,2,2
2010-12,2010-11,6.0,6,0.97,0.03,2,2
2011-01,2010-12,6.0,6,0.97,0.03,2,2
2011-02,2011-01,6.0,6,0.97,0.03,2,2
2011-03,2011-02,6.0,6,0.97,0.03,2,2
2011-04,2011-03,6.0,6,0.97,0.03,2,2
2011-05,2011-04,6.0,6,0.97,0.03,2,2
2011-06,2011-05,6.0,6,0.97,0.03,2,2
2011-07,2011-06,6.0,6,0.97,0.03,2,2
2011-08,2011-07,6.0,6,0.97,0.03,2,2
2011-09,2011-08,6.0,6,0.97,0.03,2,2
2011-10,2011-09,6.0,6,0.97,0.03,2,2
2011-11,2011-10,6.0,6,0.97,0.03,2,2
2011-12,2011-11,6.0,6,0.97,0.03,2,2
2012-01,2011-12,6.0,6,0.97,0.03,2,2
2012-02,2012-01,6.0,6,0.97,0.03,2,2
2012-03,2012-02,6.0,6,0.97,0.03,2,2
2012-04,2012-03,6.0,6,0.97,0.03,2,2
2012-05,2012-04,6.0,6,0.97,0.03,2,2
2012-06,2012-05,6.0,6,0.97,0.03,2,2
2012-07,2012-06,6.0,6,0.97,0.03,2,2
2012-08,2012-07,6.0,6,0.97,0.03,2,2
2012-09,2012-08,6.0,6,0.97,0.03,2,2
2012-10,2012-09,6.0,6,0.97,0.03,2,2
2012-11,2012-10,6.0,6,0.97,0.03,2,2
2012-12,2012-11,6.0,6,0.97,0.03,2,2
2013-01,2012-12,6.0,6,0.03,0.03,4,2
2013-02,2013-01,6.0,6,0.03,0.03,4,2
2013-03,2013-02,6.0,6,0.03,0.03,4,2
2013-04,2013-03,6.0,6,0.03,0.03,4,2
2013-05,2013-04,6.0,6,0.03,0.03,4,2
2013-06,2013-05,6.0,6,0.03,0.03,4,2
2013-07,2013-06,6.0,6,0.03,0.03,4,2
2013-08,2013-07,6.0,6,0.03,0.03,4,2
2013-09,2013-08,6.0,6,0.03,0.03,4,2
2013-10,2013-09,6.0,6,0.03,0.03,4,2
2013-11,2013-10,6.0,6,0.043293164450246835,0.03,4,2
2013-12,2013-11,6.0,6,0.03,0.03,4,2
2014-01,2013-12,6.0,6,0.04239179342259135,0.03,4,2
2014-02,2014-01,6.0,6,0.034720195441236106,0.03,4,2
2014-03,2014-02,6.0,6,0.04101749235125692,0.03,4,2
2014-04,2014-03,6.0,6,0.05323633251501575,0.03,4,2
2014-05,2014-04,6.0,6,0.06697466685269922,0.03,4,2
2014-06,2014-05,6.0,6,0.03228662663054548,0.03,4,2
2014-07,2014-06,6.0,6,0.0443970879275606,0.03,4,2
2014-08,2014-07,6.0,6,0.97,0.03,2,2
2014-09,2014-08,6.0,6,0.97,0.03,2,2
2014-10,2014-09,6.0,6,0.97,0.03,2,2
2014-11,2014-10,6.0,6,0.97,0.03,5,2
2014-12,2014-11,6.0,6,0.97,0.03,5,2
2015-01,2014-12,6.0,6,0.97,0.03,5,2
2015-02,2015-01,6.0,6,0.97,0.03,5,2
2015-03,2015-02,6.0,6,0.97,0.03,5,2
2015-04,2015-03,6.0,6,0.97,0.03,5,2
2015-05,2015-04,6.0,6,0.9659396817366765,0.03,5,2
2015-06,2015-05,6.0,6,0.03,0.03,4,2
2015-07,2015-06,6.0,6,0.03,0.03,4,2
2015-08,2015-07,6.0,6,0.03,0.03,4,2
2015-09,2015-08,6.0,6,0.03,0.03,4,2
2015-10,2015-09,6.0,6,0.03,0.03,4,2
2015-11,2015-10,6.0,6,0.03,0.03,4,2
2015-12,2015-11,6.0,6,0.03,0.03,4,2
2016-01,2015-12,6.0,6,0.03,0.03,4,2
2016-02,2016-01,6.0,6,0.03,0.03,4,2
2016-03,2016-02,6.0,6,0.03,0.03,4,2
2016-04,2016-03,6.0,6,0.03,0.03,4,2
2016-05,2016-04,6.0,6,0.03,0.03,4,2
2016-06,2016-05,6.0,6,0.03,0.03,6,2
2016-07,2016-06,6.0,6,0.03,0.03,4,2
2016-08,2016-07,6.0,6,0.03,0.03,4,2
2016-09,2016-08,6.0,6,0.10094347282688376,0.03,4,2
2016-10,2016-09,6.0,6,0.05461908134819042,0.03,4,2
2016-11,2016-10,6.0,6,0.03,0.03,4,2
2016-12,2016-11,6.0,6,0.03,0.40536741576921065,4,2
2017-01,2016-12,6.0,6,0.04101358731648585,0.97,4,3
2017-02,2017-01,6.0,6,0.03,0.97,4,3
2017-03,2017-02,6.0,6,0.97,0.97,5,3
2017-04,2017-03,6.0,6,0.97,0.97,5,3
2017-05,2017-04,6.0,6,0.97,0.97,5,3
2017-06,2017-05,6.0,6,0.97,0.97,5,3
2017-07,2017-06,6.0,6,0.97,0.97,5,3
2017-08,2017-07,6.0,6,0.97,0.97,5,3
2017-09,2017-08,6.0,6,0.97,0.97,5,3
2017-10,2017-09,6.0,6,0.97,0.97,5,3
2017-11,2017-10,6.0,6,0.97,0.97,5,3
2017-12,2017-11,6.0,6,0.97,0.97,5,3
2018-01,2017-12,6.0,6,0.97,0.97,5,3
2018-02,2018-01,6.0,6,0.97,0.967336740044023,5,3
2018-03,2018-02,6.0,6,0.97,0.9165354517059362,5,3
2018-04,2018-03,6.0,6,0.97,0.9629549120205596,5,3
2018-05,2018-04,6.0,6,0.97,0.97,5,3
2018-06,2018-05,6.0,6,0.97,0.97,5,3
2018-07,2018-06,6.0,6,0.97,0.97,5,3
2018-08,2018-07,6.0,6,0.97,0.97,5,3
2018-09,2018-08,6.0,6,0.97,0.97,5,3
2018-10,2018-09,6.0,6,0.97,0.97,5,3
2018-11,2018-10,6.0,6,0.9670385657869661,0.97,5,3
2018-12,2018-11,6.0,6,0.9230829534183069,0.97,5,3
2019-01,2018-12,6.0,6,0.9110117782937601,0.97,5,3
2019-02,2019-01,6.0,6,0.97,0.9346846285483104,5,3
2019-03,2019-02,6.0,6,0.97,0.8679658223378897,5,3
2019-04,2019-03,6.0,6,0.97,0.8664580970128263,5,3
2019-05,2019-04,6.0,6,0.7178889192861182,0.8965066366585303,5,3
2019-06,2019-05,6.0,6,0.03,0.03,6,4
2019-07,2019-06,6.0,6,0.03,0.03,6,4
2019-08,2019-07,6.0,6,0.03,0.03,6,4
2019-09,2019-08,6.0,6,0.03,0.03,6,4
2019-10,2019-09,6.0,6,0.03,0.03,6,4
2019-11,2019-10,6.0,6,0.03,0.03,6,4
2019-12,2019-11,6.0,6,0.03,0.03,6,4
2020-01,2019-12,6.0,6,0.03,0.03,6,4
2020-02,2020-01,6.0,6,0.03,0.03,6,4
2020-03,2020-02,6.0,6,0.03,0.03,6,4
2020-04,2020-03,6.0,6,0.03,0.03,6,4
2020-05,2020-04,6.0,6,0.03,0.03,6,4
2020-06,2020-05,6.0,6,0.03,0.03,6,4
2020-07,2020-06,6.0,6,0.03,0.03,6,4
2020-08,2020-07,6.0,6,0.03,0.03,6,4
2020-09,2020-08,6.0,6,0.03,0.03,6,4
2020-10,2020-09,6.0,6,0.03,0.03,6,4
2020-11,2020-10,6.0,6,0.03,0.03,6,4
2020-12,2020-11,6.0,6,0.03,0.03,3,4
2021-01,2020-12,6.0,6,0.03,0.03,3,4
2021-02,2021-01,6.0,6,0.03,0.03,3,4
2021-03,2021-02,6.0,6,0.03,0.03,3,4
2021-04,2021-03,6.0,6,0.03,0.03391931999631149,3,4
2021-05,2021-04,6.0,6,0.97,0.25331880923579625,4,4
2021-06,2021-05,6.0,6,0.97,0.97,4,5
2021-07,2021-06,6.0,6,0.97,0.97,4,5
2021-08,2021-07,6.0,6,0.97,0.97,7,5
2021-09,2021-08,6.0,6,0.97,0.97,7,5
2021-10,2021-09,6.0,6,0.97,0.97,7,5
2021-11,2021-10,6.0,6,0.97,0.97,7,5
2021-12,2021-11,6.0,6,0.97,0.97,7,5
2022-01,2021-12,6.0,6,0.97,0.97,7,5
2022-02,2022-01,6.0,6,0.97,0.97,7,5
2022-03,2022-02,6.0,6,0.97,0.97,7,5
2022-04,2022-03,6.0,6,0.97,0.97,7,5
2022-05,2022-04,6.0,6,0.97,0.97,7,5
2022-06,2022-05,6.0,6,0.97,0.97,7,5
2022-07,2022-06,6.0,6,0.97,0.97,7,5
2022-08,2022-07,6.0,6,0.97,0.97,7,5
2022-09,2022-08,6.0,6,0.97,0.97,7,5
2022-10,2022-09,6.0,6,0.97,0.97,7,5
2022-11,2022-10,6.0,6,0.97,0.97,7,5
2022-12,2022-11,6.0,6,0.97,0.97,7,5
2023-01,2022-12,6.0,6,0.97,0.97,7,5
2023-02,2023-01,6.0,6,0.8945644426456975,0.97,7,5
2023-03,2023-02,6.0,6,0.9154164065603142,0.9647532226737374,7,5
2023-04,2023-03,6.0,6,0.9175380681862755,0.9588241343045766,7,5
2023-05,2023-04,6.0,6,0.9180968295579506,0.934755719851719,7,5
2023-06,2023-05,6.0,6,0.03,0.9136749836435382,8,5
2023-07,2023-06,6.0,6,0.03,0.8809635381458938,8,5
2023-08,2023-07,6.0,6,0.03,0.03,8,6
2023-09,2023-08,6.0,6,0.03,0.03,8,6
2023-10,2023-09,6.0,6,0.03,0.03,8,6
2023-11,2023-10,6.0,6,0.03,0.03,8,6
2023-12,2023-11,6.0,6,0.03,0.03,8,6
2024-01,2023-12,6.0,6,0.03,0.03,8,6
2024-02,2024-01,6.0,6,0.0375621672938284,0.03,8,6
2024-03,2024-02,6.0,6,0.03016346815352529,0.03,8,6
2024-04,2024-03,6.0,6,0.03268317273375445,0.03,8,6
2024-05,2024-04,6.0,6,0.09465149736882712,0.03,8,6
2024-06,2024-05,6.0,6,0.09296408436188804,0.03,8,6
2024-07,2024-06,6.0,6,0.08453994584454329,0.03,8,6
2024-08,2024-07,6.0,6,0.047739318010120706,0.03,8,6
2024-09,2024-08,6.0,6,0.97,0.03,9,6
2024-10,2024-09,6.0,6,0.97,0.03,9,6
2024-11,2024-10,6.0,6,0.97,0.03,9,6
2024-12,2024-11,6.0,6,0.97,0.03,9,6
2025-01,2024-12,6.0,6,0.97,0.03,9,6
2025-02,2025-01,6.0,6,0.9360442818946909,0.03,9,6
2025-03,2025-02,6.0,6,0.03,0.03,6,6
2025-04,2025-03,6.0,6,0.03,0.03,6,6
2025-05,2025-04,6.0,6,0.03,0.03,6,6
2025-06,2025-05,6.0,6,0.03,0.03,8,6
2025-07,2025-06,6.0,6,0.03,0.03,8,6
2025-08,2025-07,6.0,6,0.03,0.03,8,6
2025-09,2025-08,6.0,6,0.03,0.03,8,6
2025-10,2025-09,6.0,6,0.03,0.03,8,6
2025-11,2025-10,6.0,6,0.03,0.03,8,6
2025-12,2025-11,6.0,6,0.037525551239442255,0.03,8,6
2026-01,2025-12,6.0,6,0.97,0.03,4,6
2026-02,2026-01,6.0,6,0.97,0.03,4,6
2026-03,2026-02,6.0,6,0.97,0.03,4,6
2026-04,2026-03,6.0,6,0.97,0.03,4,6
2026-05,2026-04,6.0,6,0.97,0.30024560833244246,4,6
2026-06,2026-05,6.0,6,0.97,0.29294042557288663,9,6
2026-07,2026-06,6.0,6,0.97,0.97,7,7
