date,market,category,sell_volume,buy_volume,net_buy_volume,sell_value_krw,buy_value_krw,net_buy_value_krw
2005-08-31,ALL,비차익,7303438,6157984,-1145454,186256672240,189451358435,3194686195
2005-08-31,ALL,전체,10260573,7005926,-3254647,273631035890,206455891985,-67175143905
2005-09-01,ALL,차익,920886,3310141,2389255,25950390850,105973059050,80022668200
2005-09-01,ALL,비차익,6203036,6501018,297982,200556396320,203664106800,3107710480
2005-09-01,ALL,전체,7123922,9811159,2687237,226506787170,309637165850,83130378680
2005-09-02,ALL,차익,1371152,3598250,2227098,38845596650,111508302300,72662705650
2005-09-02,ALL,비차익,6026199,7676642,1650443,174697541005,221515805240,46818264235
2005-09-02,ALL,전체,7397351,11274892,3877541,213543137655,333024107540,119480969885
2005-09-05,ALL,차익,1947036,2011661,64625,51027656550,58747996000,7720339450
2005-09-05,ALL,비차익,3881310,2757914,-1123396,102177950930,82701662850,-19476288080
2005-09-05,ALL,전체,5828346,4769575,-1058771,153205607480,141449658850,-11755948630
2005-09-06,ALL,차익,2245322,9835476,7590154,52189666500,324566161450,272376494950
2005-09-06,ALL,비차익,2621669,5670199,3048530,83784434195,179474972960,95690538765
2005-09-06,ALL,전체,4866991,15505675,10638684,135974100695,504041134410,368067033715
2005-09-07,ALL,차익,1194947,2734087,1539140,33170896050,89637909350,56467013300
2005-09-07,ALL,비차익,4550458,3655262,-895196,115230273225,103358207495,-11872065730
2005-09-07,ALL,전체,5745405,6389349,643944,148401169275,192996116845,44594947570
2005-09-08,ALL,차익,14498274,14710007,211733,478126728315,488659718700,10532990385
2005-09-08,ALL,비차익,15054310,17183372,2129062,474803956485,571191896480,96387939995
2005-09-08,ALL,전체,29552584,31893379,2340795,952930684800,1059851615180,106920930380
2005-09-09,ALL,차익,1127581,2709679,1582098,27965633900,83499277450,55533643550
2005-09-09,ALL,비차익,2798361,3450002,651641,70667167445,110138979880,39471812435
2005-09-09,ALL,전체,3925942,6159681,2233739,98632801345,193638257330,95005455985
2005-09-12,ALL,차익,3541351,2916510,-624841,113836733960,96124794250,-17711939710
2005-09-12,ALL,비차익,3946853,3668088,-278765,117668680280,98474894825,-19193785455
2005-09-12,ALL,전체,7488204,6584598,-903606,231505414240,194599689075,-36905725165
2005-09-13,ALL,차익,3685972,1056705,-2629267,125522797550,29537626890,-95985170660
2005-09-13,ALL,비차익,3857226,2986789,-870437,119310328695,93804786265,-25505542430
2005-09-13,ALL,전체,7543198,4043494,-3499704,244833126245,123342413155,-121490713090
2005-09-14,ALL,차익,507999,2707667,2199668,12841398200,91769318450,78927920250
2005-09-14,ALL,비차익,2599783,4490818,1891035,91904205205,129335173870,37430968665
2005-09-14,ALL,전체,3107782,7198485,4090703,104745603405,221104492320,116358888915
2005-09-15,ALL,차익,3466166,1203633,-2262533,107179749000,41956766400,-65222982600
2005-09-15,ALL,비차익,4453621,4190925,-262696,128386942855,105429655930,-22957286925
2005-09-15,ALL,전체,7919787,5394558,-2525229,235566691855,147386422330,-88180269525
2005-09-16,ALL,차익,1364195,3202553,1838358,45456951100,83379084250,37922133150
2005-09-16,ALL,비차익,2594037,6653055,4059018,87529030530,187156558230,99627527700
2005-09-16,ALL,전체,3958232,9855608,5897376,132985981630,270535642480,137549660850
2005-09-20,ALL,차익,1953858,2456960,503102,67241691600,85912476000,18670784400
2005-09-20,ALL,비차익,4990927,7525774,2534847,143306405675,222875044420,79568638745
2005-09-20,ALL,전체,6944785,9982734,3037949,210548097275,308787520420,98239423145
2005-09-21,ALL,차익,4549829,2013417,-2536412,159900446300,64764733950,-95135712350
2005-09-21,ALL,비차익,6402564,8695992,2293428,186815309715,280227547505,93412237790
2005-09-21,ALL,전체,10952393,10709409,-242984,346715756015,344992281455,-1723474560
2005-09-22,ALL,차익,1064168,981782,-82386,35298556200,26156488350,-9142067850
2005-09-22,ALL,비차익,7944955,6883163,-1061792,271933477005,222760824090,-49172652915
2005-09-22,ALL,전체,9009123,7864945,-1144178,307232033205,248917312440,-58314720765
2005-09-23,ALL,차익,4476111,1073660,-3402451,156931787600,26494435800,-130437351800
2005-09-23,ALL,비차익,2993658,4276173,1282515,94085949135,131118242905,37032293770
2005-09-23,ALL,전체,7469769,5349833,-2119936,251017736735,157612678705,-93405058030
2005-09-26,ALL,차익,213231,6594196,6380965,6926683650,229604695100,222678011450
2005-09-26,ALL,비차익,3801323,7792252,3990929,143868490115,238377738600,94509248485
2005-09-26,ALL,전체,4014554,14386448,10371894,150795173765,467982433700,317187259935
2005-09-27,ALL,차익,2016777,894922,-1121855,66231968150,29255596350,-36976371800
2005-09-27,ALL,비차익,4923812,5368634,444822,195141399600,162257230010,-32884169590
2005-09-27,ALL,전체,6940589,6263556,-677033,261373367750,191512826360,-69860541390
2005-09-28,ALL,차익,1295048,2411314,1116266,45278610950,81233337950,35954727000
2005-09-28,ALL,비차익,6228116,7084847,856731,181437429460,216751841570,35314412110
2005-09-28,ALL,전체,7523164,9496161,1972997,226716040410,297985179520,71269139110
2005-09-29,ALL,차익,1081623,2159267,1077644,32379420550,73929869950,41550449400
2005-09-29,ALL,비차익,4020777,4614312,593535,127333240810,142075083290,14741842480
2005-09-29,ALL,전체,5102400,6773579,1671179,159712661360,216004953240,56292291880
2005-09-30,ALL,차익,1849855,2838797,988942,57568589950,98808182400,41239592450
2005-09-30,ALL,비차익,3643108,5804972,2161864,127978886325,200353989510,72375103185
2005-09-30,ALL,전체,5492963,8643769,3150806,185547476275,299162171910,113614695635
2005-10-04,ALL,차익,583911,5549353,4965442,14392872550,198869401200,184476528650
2005-10-04,ALL,비차익,5144097,5914123,770026,158089359870,205240910150,47151550280
2005-10-04,ALL,전체,5728008,11463476,5735468,172482232420,404110311350,231628078930
2005-10-05,ALL,차익,9955742,341309,-9614433,354305882550,11287718050,-343018164500
2005-10-05,ALL,비차익,6112498,5291150,-821348,201941038585,173521622095,-28419416490
2005-10-05,ALL,전체,16068240,5632459,-10435781,556246921135,184809340145,-371437580990
2005-10-06,ALL,차익,10691777,371693,-10320084,388560521950,11322628500,-377237893450
2005-10-06,ALL,비차익,7623392,6844789,-778603,232382517150,217692481690,-14690035460
2005-10-06,ALL,전체,18315169,7216482,-11098687,620943039100,229015110190,-391927928910
2005-10-07,ALL,차익,2449622,6074511,3624889,84969754150,208054828710,123085074560
2005-10-07,ALL,비차익,5556332,8124672,2568340,170402808990,243247540830,72844731840
2005-10-07,ALL,전체,8005954,14199183,6193229,255372563140,451302369540,195929806400
2005-10-10,ALL,차익,233748,6835599,6601851,8679836950,242071758790,233391921840
2005-10-10,ALL,비차익,3113872,6858140,3744268,76302083040,178407174650,102105091610
2005-10-10,ALL,전체,3347620,13693739,10346119,84981919990,420478933440,335497013450
2005-10-11,ALL,차익,2520862,3477228,956366,86457702500,125770594750,39312892250
2005-10-11,ALL,비차익,3357897,5429539,2071642,75102754490,156592152700,81489398210
2005-10-11,ALL,전체,5878759,8906767,3028008,161560456990,282362747450,120802290460
2005-10-12,ALL,차익,6819943,3433006,-3386937,238121296450,119225668450,-118895628000
2005-10-12,ALL,비차익,8260666,7816480,-444186,276153828300,219268478660,-56885349640
2005-10-12,ALL,전체,15080609,11249486,-3831123,514275124750,338494147110,-175780977640
2005-10-13,ALL,차익,15958797,729688,-15229109,564359382100,24968713450,-539390668650
2005-10-13,ALL,비차익,8645003,6330171,-2314832,275852568055,209500996775,-66351571280
2005-10-13,ALL,전체,24603800,7059859,-17543941,840211950155,234469710225,-605742239930
2005-10-14,ALL,차익,6165794,660614,-5505180,220742567950,20704257605,-200038310345
2005-10-14,ALL,비차익,5056824,6430638,1373814,168832411945,192944367820,24111955875
2005-10-14,ALL,전체,11222618,7091252,-4131366,389574979895,213648625425,-175926354470
2005-10-17,ALL,차익,1394590,3050699,1656109,49435497650,107115435025,57679937375
2005-10-17,ALL,비차익,4180674,5103911,923237,124777574180,167194194715,42416620535
2005-10-17,ALL,전체,5575264,8154610,2579346,174213071830,274309629740,100096557910
2005-10-18,ALL,차익,1022138,5940693,4918555,36458917900,210864539450,174405621550
2005-10-18,ALL,비차익,2381679,6322182,3940503,73203291825,196467738610,123264446785
2005-10-18,ALL,전체,3403817,12262875,8859058,109662209725,407332278060,297670068335
2005-10-19,ALL,차익,1550159,515645,-1034514,53793515450,15889367000,-37904148450
2005-10-19,ALL,비차익,7588362,5882757,-1705605,244729399300,204493524085,-40235875215
2005-10-19,ALL,전체,9138521,6398402,-2740119,298522914750,220382891085,-78140023665
2005-10-20,ALL,차익,2601768,4720894,2119126,86610263100,161286475450,74676212350
2005-10-20,ALL,비차익,3753395,6096831,2343436,112114052450,159325007645,47210955195
2005-10-20,ALL,전체,6355163,10817725,4462562,198724315550,320611483095,121887167545
2005-10-21,ALL,차익,2214728,9373902,7159174,69401851000,320289685585,250887834585
2005-10-21,ALL,비차익,3233172,11224258,7991086,98850065860,351479381100,252629315240
2005-10-21,ALL,전체,5447900,20598160,15150260,168251916860,671769066685,503517149825
2005-10-24,ALL,차익,3705629,1620489,-2085140,123080887400,48293579200,-74787308200
2005-10-24,ALL,비차익,5469887,3000938,-2468949,197669541150,82344321670,-115325219480
2005-10-24,ALL,전체,9175516,4621427,-4554089,320750428550,130637900870,-190112527680
2005-10-25,ALL,차익,3256636,5509942,2253306,96073083050,180683988200,84610905150
2005-10-25,ALL,비차익,5773734,6488380,714646,190026211740,182444426725,-7581785015
2005-10-25,ALL,전체,9030370,11998322,2967952,286099294790,363128414925,77029120135
2005-10-26,ALL,차익,2275254,5806021,3530767,65433611600,191631647000,126198035400
2005-10-26,ALL,비차익,5800313,5419077,-381236,194908371135,186294675395,-8613695740
2005-10-26,ALL,전체,8075567,11225098,3149531,260341982735,377926322395,117584339660
2005-10-27,ALL,차익,5698902,5779703,80801,181245357150,180762485000,-482872150
2005-10-27,ALL,비차익,4832619,5423914,591295,136228402315,153542843135,17314440820
2005-10-27,ALL,전체,10531521,11203617,672096,317473759465,334305328135,16831568670
2005-10-28,ALL,차익,9498352,1301391,-8196961,311256556900,37534971950,-273721584950
2005-10-28,ALL,비차익,5893868,7431424,1537556,153205488710,190682285025,37476796315
2005-10-28,ALL,전체,15392220,8732815,-6659405,464462045610,228217256975,-236244788635
2005-10-31,ALL,차익,2420639,3539309,1118670,75253270800,113569388450,38316117650
2005-10-31,ALL,비차익,3798881,6966990,3168109,137749871840,228651558345,90901686505
2005-10-31,ALL,전체,6219520,10506299,4286779,213003142640,342220946795,129217804155
2005-11-01,ALL,차익,3450484,835630,-2614854,120551760550,26784096650,-93767663900
2005-11-01,ALL,비차익,4439910,9530966,5091056,143028889125,281388572595,138359683470
2005-11-01,ALL,전체,7890394,10366596,2476202,263580649675,308172669245,44592019570
2005-11-02,ALL,차익,644904,5233089,4588185,20255595400,183742782850,163487187450
2005-11-02,ALL,비차익,2762738,6844165,4081427,96088767925,210391019965,114302252040
2005-11-02,ALL,전체,3407642,12077254,8669612,116344363325,394133802815,277789439490
2005-11-03,ALL,차익,1540303,5370128,3829825,45348959695,181829695850,136480736155
2005-11-03,ALL,비차익,3994405,3311058,-683347,121352280535,100616379850,-20735900685
2005-11-03,ALL,전체,5534708,8681186,3146478,166701240230,282446075700,115744835470
2005-11-04,ALL,차익,1188453,8647787,7459334,33456113800,301693583650,268237469850
2005-11-04,ALL,비차익,3296216,3962983,666767,89473620845,126814176340,37340555495
2005-11-04,ALL,전체,4484669,12610770,8126101,122929734645,428507759990,305578025345
2005-11-07,ALL,차익,2819064,2713282,-105782,92179106750,90096096950,-2083009800
2005-11-07,ALL,비차익,4510392,4626064,115672,132762385110,154903980505,22141595395
2005-11-07,ALL,전체,7329456,7339346,9890,224941491860,245000077455,20058585595
2005-11-08,ALL,차익,835154,3921814,3086660,27082127050,134225909500,107143782450
2005-11-08,ALL,비차익,3989256,4401636,412380,162543098835,131240243050,-31302855785
2005-11-08,ALL,전체,4824410,8323450,3499040,189625225885,265466152550,75840926665
2005-11-09,ALL,차익,3023527,6999905,3976378,103124735640,253203956000,150079220360
2005-11-09,ALL,비차익,4331515,8448422,4116907,118640655190,261634680965,142994025775
2005-11-09,ALL,전체,7355042,15448327,8093285,221765390830,514838636965,293073246135
2005-11-10,ALL,차익,9925527,5244332,-4681195,349887197615,189392816030,-160494381585
2005-11-10,ALL,비차익,2942887,11264064,8321177,85005015995,361754842815,276749826820
2005-11-10,ALL,전체,12868414,16508396,3639982,434892213610,551147658845,116255445235
2005-11-11,ALL,차익,980071,14058873,13078802,34214273150,510390060300,476175787150
2005-11-11,ALL,비차익,6279783,9317341,3037558,195835240405,299119314445,103284074040
2005-11-11,ALL,전체,7259854,23376214,16116360,230049513555,809509374745,579459861190
2005-11-14,ALL,차익,2566669,1654597,-912072,89928880550,54458617350,-35470263200
2005-11-14,ALL,비차익,3119188,3714618,595430,108719943705,111176722925,2456779220
2005-11-14,ALL,전체,5685857,5369215,-316642,198648824255,165635340275,-33013483980
2005-11-15,ALL,차익,4236655,3500503,-736152,142446776350,117653322000,-24793454350
2005-11-15,ALL,비차익,4439181,3443359,-995822,158176426340,119052060810,-39124365530
2005-11-15,ALL,전체,8675836,6943862,-1731974,300623202690,236705382810,-63917819880
2005-11-16,ALL,차익,1712663,4173824,2461161,55953214550,141984456100,86031241550
2005-11-16,ALL,비차익,4825641,4452975,-372666,145759768695,140357644610,-5402124085
2005-11-16,ALL,전체,6538304,8626799,2088495,201712983245,282342100710,80629117465
2005-11-17,ALL,차익,1766755,2692942,926187,55779122400,94773454300,38994331900
2005-11-17,ALL,비차익,5135977,4991956,-144021,152244989610,120237451390,-32007538220
2005-11-17,ALL,전체,6902732,7684898,782166,208024112010,215010905690,6986793680
2005-11-18,ALL,차익,2435543,1749052,-686491,82544131800,60243955550,-22300176250
2005-11-18,ALL,비차익,3918077,5224594,1306517,113778871315,160478796060,46699924745
2005-11-18,ALL,전체,6353620,6973646,620026,196323003115,220722751610,24399748495
2005-11-21,ALL,차익,3655472,1765257,-1890215,130339085900,63202544590,-67136541310
2005-11-21,ALL,비차익,3522186,5443955,1921769,120966450540,188507456010,67541005470
2005-11-21,ALL,전체,7177658,7209212,31554,251305536440,251710000600,404464160
2005-11-22,ALL,차익,5989007,1227460,-4761547,215893719200,40396252950,-175497466250
2005-11-22,ALL,비차익,5099920,5043691,-56229,199606567480,158916469470,-40690098010
2005-11-22,ALL,전체,11088927,6271151,-4817776,415500286680,199312722420,-216187564260
2005-11-23,ALL,차익,1554952,8846693,7291741,54439678550,321272905650,266833227100
2005-11-23,ALL,비차익,4154424,6338406,2183982,119468804780,203406277075,83937472295
2005-11-23,ALL,전체,5709376,15185099,9475723,173908483330,524679182725,350770699395
2005-11-24,ALL,차익,2199709,5778013,3578304,74849294950,214459580000,139610285050
2005-11-24,ALL,비차익,5550878,4454093,-1096785,179895779740,140708368770,-39187410970
2005-11-24,ALL,전체,7750587,10232106,2481519,254745074690,355167948770,100422874080
2005-11-25,ALL,차익,1028720,5354195,4325475,28623981000,192243909950,163619928950
2005-11-25,ALL,비차익,3936703,3401677,-535026,120068569780,101480354810,-18588214970
2005-11-25,ALL,전체,4965423,8755872,3790449,148692550780,293724264760,145031713980
2005-11-28,ALL,차익,2429928,1503059,-926869,79981118750,44188540600,-35792578150
2005-11-28,ALL,비차익,4250496,4093809,-156687,140345069940,138823218720,-1521851220
2005-11-28,ALL,전체,6680424,5596868,-1083556,220326188690,183011759320,-37314429370
2005-11-29,ALL,차익,8643536,3110494,-5533042,304659383450,96252434370,-208406949080
2005-11-29,ALL,비차익,2423232,5328076,2904844,76549527610,167549614520,91000086910
2005-11-29,ALL,전체,11066768,8438570,-2628198,381208911060,263802048890,-117406862170
2005-11-30,ALL,차익,1539186,6021898,4482712,48742512940,211852879350,163110366410
2005-11-30,ALL,비차익,4023005,5341321,1318316,129665965640,181119065070,51453099430
2005-11-30,ALL,전체,5562191,11363219,5801028,178408478580,392971944420,214563465840
2005-12-01,ALL,차익,2356205,3371994,1015789,73537375250,110454350320,36916975070
2005-12-01,ALL,비차익,4775953,5766974,991021,166421713570,186139307820,19717594250
2005-12-01,ALL,전체,7132158,9138968,2006810,239959088820,296593658140,56634569320
2005-12-02,ALL,차익,4618172,1327742,-3290430,159098741700,36456829200,-122641912500
2005-12-02,ALL,비차익,5409539,5175324,-234215,153318573370,192603181440,39284608070
2005-12-02,ALL,전체,10027711,6503066,-3524645,312417315070,229060010640,-83357304430
